part_id,category,subcategory,first_observed_month,last_observed_month,months_observed,total_demand,avg_demand,median_demand,demand_std,max_demand,positive_months,zero_months,adi,cv2,seasonality_strength,zero_demand_share,positive_demand_share,cv,profile
MED-0344,INFUSION,CONTROL MODULES,2022-07-01,2025-12-01,42,223,5.309523809523809,5.0,2.5422104385855677,12,41,1,1.024390243902439,0.1995214060206318,0.8004484304932735,0.023809523809523808,0.9761904761904762,0.4788019660116316,STABLE
MED-0345,INFUSION,CABLES,2022-01-01,2025-12-01,48,96,2.0,0.0,4.222533272106041,23,13,35,3.6923076923076925,0.49065031828703703,3.375,0.7291666666666666,0.2708333333333333,2.1112666360530206,STABLE
MED-0346,INFUSION,CABLES,2024-07-01,2025-12-01,18,100,5.555555555555555,5.0,1.9165600993392002,11,18,0,1.0,0.11901176470588237,1.35,0.0,1.0,0.34498081788105606,STABLE
MED-0347,INFUSION,MECHANICAL COMPONENTS,2024-01-01,2025-12-01,24,160,6.666666666666667,0.0,16.147867450174523,63,5,19,4.8,0.47460937499999994,4.725,0.7916666666666666,0.20833333333333334,2.4221801175261786,INTERMITTENT
MED-0348,INFUSION,MOTORS,2022-01-01,2025-12-01,48,66,1.375,0.0,4.1392002516674955,17,6,42,8.0,0.2809917355371901,4.7272727272727275,0.875,0.125,3.0103274557581785,INTERMITTENT
MED-0349,INFUSION,CABLES,2022-01-01,2025-12-01,48,56,1.1666666666666667,0.0,1.7904395434823395,5,17,31,2.823529411764706,0.18160076530612249,2.142857142857143,0.6458333333333334,0.3541666666666667,1.5346624658420052,STABLE
MED-0350,INFUSION,VALVES,2023-07-01,2025-12-01,30,23,0.7666666666666667,0.0,1.9061304607327731,7,5,25,6.0,0.2032136105860113,3.260869565217391,0.8333333333333334,0.16666666666666666,2.4862571226949215,INTERMITTENT
MED-0351,INFUSION,SENSORS,2022-01-01,2025-12-01,48,206,4.291666666666667,4.0,2.7518530185060746,11,44,4,1.0909090909090908,0.2923450251760792,0.9902912621359222,0.08333333333333333,0.9166666666666666,0.6412084703315125,STABLE
MED-0352,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,151,3.1458333333333335,3.0,2.250196996892204,11,43,5,1.1162790697674418,0.35283957888229633,1.1125827814569536,0.10416666666666667,0.8958333333333334,0.7152944096081179,STABLE
MED-0353,INFUSION,MECHANICAL COMPONENTS,2023-07-01,2025-12-01,30,227,7.566666666666666,0.0,22.169695584262104,112,6,24,5.0,1.0315822158396244,5.859030837004406,0.8,0.2,2.929915715981776,LUMPY
MED-0354,INFUSION,CONTROL MODULES,2023-07-01,2025-12-01,30,152,5.066666666666666,4.5,3.0505322693649353,11,29,1,1.0344827586206897,0.31630886426592786,1.1513157894736843,0.03333333333333333,0.9666666666666667,0.6020787373746583,STABLE
MED-0355,INFUSION,POWER COMPONENTS,2023-07-01,2025-12-01,30,160,5.333333333333333,4.0,5.409655055185309,26,30,0,1.0,1.0288254310344833,2.25,0.0,1.0,1.0143103228472454,ERRATIC
MED-0356,INFUSION,CONTROL MODULES,2024-07-01,2025-12-01,18,68,3.7777777777777777,4.0,2.2636658336724413,8,16,2,1.125,0.20299884659746253,1.5882352941176472,0.1111111111111111,0.8888888888888888,0.5992056618544698,STABLE
MED-0357,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,211,4.395833333333333,4.0,2.9007672010366377,14,44,4,1.0909090909090908,0.314669377346358,1.5355450236966826,0.08333333333333333,0.9166666666666666,0.659890168956202,STABLE
MED-0358,INFUSION,DISPLAY COMPONENTS,2023-07-01,2025-12-01,30,42,1.4,0.0,4.295948371872399,18,4,26,7.5,0.46258503401360546,7.500000000000001,0.8666666666666667,0.13333333333333333,3.068534551337428,INTERMITTENT
MED-0359,INFUSION,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,201,4.1875,0.0,7.138914185272215,21,14,34,3.4285714285714284,0.13106682431699138,2.328358208955224,0.7083333333333334,0.2916666666666667,1.7048153278262006,STABLE
MED-0360,INFUSION,POWER COMPONENTS,2022-01-01,2025-12-01,48,67,1.3958333333333333,0.0,4.62067317253405,26,6,42,8.0,0.5595010024504347,6.268656716417911,0.875,0.125,3.310333019128872,INTERMITTENT
MED-0361,INFUSION,CONTROL MODULES,2024-07-01,2025-12-01,18,67,3.7222222222222223,3.0,2.371536001526426,8,17,1,1.0588235294117647,0.32568500779683673,1.880597014925373,0.05555555555555555,0.9444444444444444,0.6371290750369503,STABLE
MED-0362,INFUSION,SENSORS,2022-01-01,2025-12-01,48,275,5.729166666666667,5.5,3.431639911510167,15,45,3,1.0666666666666667,0.27290758827948924,0.8290909090909091,0.0625,0.9375,0.5989771481908654,STABLE
MED-0363,INFUSION,MOTORS,2024-07-01,2025-12-01,18,133,7.388888888888889,5.5,5.270772785050973,21,18,0,1.0,0.5088506316654084,1.7593984962406015,0.0,1.0,0.7133376701572745,STABLE
MED-0364,INFUSION,POWER COMPONENTS,2022-07-01,2025-12-01,42,112,2.6666666666666665,3.0,1.734396171957495,7,38,4,1.105263157894737,0.2859038885824601,1.40625,0.09523809523809523,0.9047619047619048,0.6503985644840606,STABLE
MED-0365,INFUSION,MOTORS,2022-01-01,2025-12-01,48,195,4.0625,4.0,1.9936735045019762,10,48,0,1.0,0.24083595618783832,0.6153846153846154,0.0,1.0,0.49075040110817875,STABLE
MED-0366,INFUSION,MOTORS,2024-01-01,2025-12-01,24,46,1.9166666666666667,0.0,4.292730626522476,19,7,17,3.4285714285714284,0.8093887838689353,4.956521739130435,0.7083333333333334,0.2916666666666667,2.239685544272596,STABLE
MED-0367,INFUSION,MOTORS,2022-01-01,2025-12-01,48,56,1.1666666666666667,0.0,2.156961350952665,7,12,36,4.0,0.09461966604823746,2.571428571428571,0.75,0.25,1.8488240151022841,INTERMITTENT
MED-0368,INFUSION,MECHANICAL COMPONENTS,2024-07-01,2025-12-01,18,58,3.2222222222222223,0.0,7.487680513825639,22,3,15,6.0,0.02497027348394769,6.206896551724138,0.8333333333333334,0.16666666666666666,2.323762918083819,INTERMITTENT
MED-0369,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,187,3.8958333333333335,3.5,2.013143866431397,10,47,1,1.0212765957446808,0.24029233345808154,0.7058823529411764,0.020833333333333332,0.9791666666666666,0.5167428106347971,STABLE
MED-0370,INFUSION,CONTROL MODULES,2024-07-01,2025-12-01,18,77,4.277777777777778,4.0,2.7398058229941076,11,17,1,1.0588235294117647,0.3297351998650701,1.87012987012987,0.05555555555555555,0.9444444444444444,0.6404740884921291,STABLE
MED-0371,INFUSION,VALVES,2022-01-01,2025-12-01,48,98,2.0416666666666665,0.0,5.226602709841721,20,7,41,6.857142857142857,0.09523809523809525,4.530612244897959,0.8541666666666666,0.14583333333333334,2.55996867420819,INTERMITTENT
MED-0372,INFUSION,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,84,1.75,0.0,4.299925778676611,17,8,40,6.0,0.17363135730482668,3.7142857142857144,0.8333333333333334,0.16666666666666666,2.4571004449580633,INTERMITTENT
MED-0373,INFUSION,CONTROL MODULES,2023-01-01,2025-12-01,36,125,3.4722222222222223,0.0,6.290519447600088,20,9,27,4.0,0.053711999999999996,2.88,0.75,0.25,1.8116696009088253,INTERMITTENT
MED-0374,INFUSION,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,65,1.3541666666666667,0.0,2.4363347369264776,8,14,34,3.4285714285714284,0.2327173418297678,3.1384615384615384,0.7083333333333334,0.2916666666666667,1.7991394980380142,STABLE
MED-0375,INFUSION,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,221,4.604166666666667,4.0,2.1510965371309436,9,47,1,1.0212765957446808,0.1925449306222588,0.5972850678733032,0.020833333333333332,0.9791666666666666,0.46720648770264833,STABLE
MED-0376,INFUSION,MOTORS,2024-01-01,2025-12-01,24,99,4.125,4.0,2.251810865484276,9,22,2,1.0909090909090908,0.18694885361552027,1.2121212121212122,0.08333333333333333,0.9166666666666666,0.5458935431477033,STABLE
MED-0377,INFUSION,SENSORS,2023-01-01,2025-12-01,36,132,3.6666666666666665,3.5,2.596701204000403,11,34,2,1.0588235294117647,0.4172301527673428,1.3636363636363638,0.05555555555555555,0.9444444444444444,0.7081912374546554,STABLE
MED-0378,INFUSION,VALVES,2024-01-01,2025-12-01,24,93,3.875,0.0,7.3503179463913995,23,6,18,4.0,0.13444328824141522,4.129032258064516,0.75,0.25,1.8968562442300385,INTERMITTENT
MED-0379,INFUSION,VALVES,2022-01-01,2025-12-01,48,58,1.2083333333333333,0.0,3.620028995612883,20,7,41,6.857142857142857,0.498711850971066,4.137931034482759,0.8541666666666666,0.14583333333333334,2.9958860653348,INTERMITTENT
MED-0380,INFUSION,CONTROL MODULES,2023-07-01,2025-12-01,30,152,5.066666666666666,4.5,2.558735319797968,13,30,0,1.0,0.25503868564332793,0.986842105263158,0.0,1.0,0.5050135499601253,STABLE
MED-0381,INFUSION,MOTORS,2022-01-01,2025-12-01,48,72,1.5,0.0,2.7752707362660076,11,13,35,3.6923076923076925,0.19351208847736623,3.0,0.7291666666666666,0.2708333333333333,1.8501804908440052,STABLE
MED-0382,INFUSION,MOTORS,2022-01-01,2025-12-01,48,88,1.8333333333333333,0.0,4.990771625554481,31,11,37,4.363636363636363,0.9812500000000001,4.7727272727272725,0.7708333333333334,0.22916666666666666,2.7222390684842623,INTERMITTENT
MED-0383,INFUSION,SENSORS,2023-07-01,2025-12-01,30,3,0.1,0.0,0.5477225575051661,3,1,29,30.0,0.0,15.0,0.9666666666666667,0.03333333333333333,5.47722557505166,LUMPY
MED-0384,INFUSION,MOTORS,2022-01-01,2025-12-01,48,163,3.3958333333333335,3.0,2.647677290657038,10,41,7,1.170731707317073,0.3716681094508638,1.3251533742331287,0.14583333333333334,0.8541666666666666,0.7796841101321338,STABLE
MED-0385,INFUSION,MECHANICAL COMPONENTS,2024-07-01,2025-12-01,18,65,3.611111111111111,3.5,1.0921586228732252,5,18,0,1.0,0.09147232857640095,0.8307692307692307,0.0,1.0,0.30244392633412387,STABLE
MED-0386,INFUSION,SENSORS,2022-01-01,2025-12-01,48,306,6.375,6.0,2.7647092109798086,14,48,0,1.0,0.18807823504871285,0.7843137254901961,0.0,1.0,0.43367987623212684,STABLE
MED-0387,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,146,3.0416666666666665,3.0,2.483634376536139,11,41,7,1.170731707317073,0.4220984237192721,1.315068493150685,0.14583333333333334,0.8541666666666666,0.8165373292721554,STABLE
MED-0388,INFUSION,MECHANICAL COMPONENTS,2024-01-01,2025-12-01,24,146,6.083333333333333,0.0,11.83185334692703,53,8,16,3.0,0.6191459131973298,4.356164383561644,0.6666666666666666,0.3333333333333333,1.9449621940154023,STABLE
MED-0389,INFUSION,SENSORS,2022-01-01,2025-12-01,48,77,1.6041666666666667,0.0,3.2534079240954976,13,12,36,4.0,0.280225087781168,3.2727272727272725,0.75,0.25,2.028098446189401,INTERMITTENT
MED-0390,INFUSION,CONTROL MODULES,2024-07-01,2025-12-01,18,37,2.0555555555555554,2.0,1.924217861647939,6,14,4,1.2857142857142858,0.4538967241669945,2.9189189189189193,0.2222222222222222,0.7777777777777778,0.9361059867476461,STABLE
MED-0391,INFUSION,VALVES,2023-01-01,2025-12-01,36,50,1.3888888888888888,0.0,2.5887424170023756,9,10,26,3.6,0.24,3.3600000000000003,0.7222222222222222,0.2777777777777778,1.8638945402417104,STABLE
MED-0392,INFUSION,POWER COMPONENTS,2022-01-01,2025-12-01,48,221,4.604166666666667,4.0,2.4903181317179377,12,47,1,1.0212765957446808,0.26530365168964426,0.9773755656108597,0.020833333333333332,0.9791666666666666,0.540883576119733,STABLE
MED-0393,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,201,4.1875,4.0,5.902239928214776,42,46,2,1.0434782608695652,1.8630550948958906,2.388059701492537,0.041666666666666664,0.9583333333333334,1.4094901321109912,ERRATIC
MED-0394,INFUSION,MOTORS,2023-01-01,2025-12-01,36,103,2.861111111111111,0.0,8.773833753277907,51,9,27,4.0,1.7276369120558017,6.873786407766991,0.75,0.25,3.066582671048589,LUMPY
MED-0395,INFUSION,VALVES,2022-07-01,2025-12-01,42,212,5.0476190476190474,5.0,3.615362755151363,17,39,3,1.0769230769230769,0.40395884469093696,1.0566037735849059,0.07142857142857142,0.9285714285714286,0.7162511118696097,STABLE
MED-0396,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,145,3.0208333333333335,3.0,2.0052015692526606,10,45,3,1.0666666666666667,0.3497459734082802,0.7448275862068965,0.0625,0.9375,0.663790864304329,STABLE
MED-0397,INFUSION,SENSORS,2022-01-01,2025-12-01,48,256,5.333333333333333,5.0,3.732168004549688,26,48,0,1.0,0.4896941489361704,1.21875,0.0,1.0,0.6997815008530666,STABLE
MED-0398,INFUSION,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,195,4.0625,4.0,2.5045171955845547,10,44,4,1.0909090909090908,0.2637995198996988,0.9230769230769231,0.08333333333333333,0.9166666666666666,0.6164965404515826,STABLE
MED-0399,INFUSION,SENSORS,2023-01-01,2025-12-01,36,173,4.805555555555555,4.0,4.268284663451346,20,32,4,1.125,0.5890586215333278,1.8728323699421967,0.1111111111111111,0.8888888888888888,0.888197964648835,STABLE
MED-0400,INFUSION,CONTROL MODULES,2024-01-01,2025-12-01,24,87,3.625,3.0,1.7398775569112552,7,23,1,1.0434782608695652,0.17762644278696602,1.2413793103448276,0.041666666666666664,0.9583333333333334,0.47996622259620836,STABLE
MED-0401,INFUSION,MOTORS,2022-07-01,2025-12-01,42,140,3.3333333333333335,3.0,1.8301894699552173,10,42,0,1.0,0.3014634146341463,1.1,0.0,1.0,0.5490568409865652,STABLE
MED-0402,INFUSION,CABLES,2023-01-01,2025-12-01,36,287,7.972222222222222,6.0,7.788218615726525,44,35,1,1.0285714285714285,0.9000244952234315,2.3832752613240418,0.027777777777777776,0.9722222222222222,0.9769194082444422,STABLE
MED-0403,INFUSION,SENSORS,2023-07-01,2025-12-01,30,206,6.866666666666666,6.0,4.240472756120749,23,30,0,1.0,0.3813613035126324,0.9223300970873788,0.0,1.0,0.6175445761340896,STABLE
MED-0404,INFUSION,CONTROL MODULES,2023-01-01,2025-12-01,36,68,1.8888888888888888,0.0,5.527995130129019,28,5,31,7.2,0.36926903114186854,4.9411764705882355,0.8611111111111112,0.1388888888888889,2.926585657127128,INTERMITTENT
MED-0405,INFUSION,MECHANICAL COMPONENTS,2024-01-01,2025-12-01,24,95,3.9583333333333335,0.0,12.828226915560133,59,3,21,8.0,0.5747368421052632,9.221052631578948,0.875,0.125,3.240815220773086,INTERMITTENT
MED-0406,INFUSION,POWER COMPONENTS,2022-07-01,2025-12-01,42,223,5.309523809523809,5.5,3.04829496714743,12,40,2,1.05,0.2654593022386464,1.1300448430493275,0.047619047619047616,0.9523809523809523,0.5741183346196953,STABLE
MED-0407,INFUSION,MOTORS,2022-01-01,2025-12-01,48,96,2.0,0.0,3.6785751172997707,12,13,35,3.6923076923076925,0.1819661458333333,1.875,0.7291666666666666,0.2708333333333333,1.8392875586498854,STABLE
MED-0408,INFUSION,SENSORS,2024-07-01,2025-12-01,18,30,1.6666666666666667,0.0,4.365641250653993,18,4,14,4.5,0.8829629629629628,5.3999999999999995,0.7777777777777778,0.2222222222222222,2.6193847503923955,INTERMITTENT
MED-0409,INFUSION,MECHANICAL COMPONENTS,2024-07-01,2025-12-01,18,21,1.1666666666666667,0.0,2.1213203435596424,6,5,13,3.6,0.18140589569160998,5.142857142857142,0.7222222222222222,0.2777777777777778,1.818274580193979,STABLE
MED-0410,INFUSION,CONTROL MODULES,2022-01-01,2025-12-01,48,208,4.333333333333333,4.0,3.453849738217399,17,43,5,1.1162790697674418,0.46386636200338144,1.6153846153846154,0.10416666666666667,0.8958333333333334,0.7970422472809383,STABLE
MED-0411,SURGICAL,VALVES,2023-07-01,2025-12-01,30,46,1.5333333333333334,0.0,2.622624814863962,11,11,19,2.727272727272727,0.4439508506616257,3.5869565217391304,0.6333333333333333,0.36666666666666664,1.7104074879547577,STABLE
MED-0412,SURGICAL,SENSORS,2023-01-01,2025-12-01,36,173,4.805555555555555,5.0,2.1885343359615215,9,35,1,1.0285714285714285,0.17321386103975484,0.6242774566473988,0.027777777777777776,0.9722222222222222,0.4554175496798542,STABLE
MED-0413,SURGICAL,MOTORS,2022-01-01,2025-12-01,48,83,1.7291666666666667,0.0,3.3245673744038267,17,14,34,3.4285714285714284,0.37408577777281515,3.325301204819277,0.7083333333333334,0.2916666666666667,1.922641373149201,STABLE
MED-0414,SURGICAL,MOTORS,2022-07-01,2025-12-01,42,178,4.238095238095238,4.0,2.3972496823420304,10,40,2,1.05,0.2562484016845839,0.7668539325842697,0.047619047619047616,0.9523809523809523,0.5656431834739623,STABLE
MED-0415,SURGICAL,POWER COMPONENTS,2022-07-01,2025-12-01,42,6,0.14285714285714285,0.0,0.9258200997725515,6,1,41,42.0,0.0,14.0,0.9761904761904762,0.023809523809523808,6.480740698407861,LUMPY
MED-0416,SURGICAL,POWER COMPONENTS,2024-01-01,2025-12-01,24,52,2.1666666666666665,0.0,4.439610898213517,13,6,18,4.0,0.3071005917159764,3.0,0.75,0.25,2.049051183790854,INTERMITTENT
MED-0417,SURGICAL,POWER COMPONENTS,2024-07-01,2025-12-01,18,112,6.222222222222222,4.0,8.565014718270074,39,18,0,1.0,1.8948079231692676,3.5357142857142856,0.0,1.0,1.376520222579119,ERRATIC
MED-0418,SURGICAL,CABLES,2022-01-01,2025-12-01,48,171,3.5625,3.0,2.4746050619777606,14,46,2,1.0434782608695652,0.42023642602282185,0.9122807017543859,0.041666666666666664,0.9583333333333334,0.6946259823095469,STABLE
MED-0419,SURGICAL,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,70,1.4583333333333333,0.0,2.431690886477121,7,15,33,3.2,0.17492711370262393,2.2285714285714286,0.6875,0.3125,1.6674451792985974,STABLE
MED-0420,SURGICAL,USER INTERFACE,2022-07-01,2025-12-01,42,107,2.5476190476190474,2.0,1.6849749357965198,7,39,3,1.0769230769230769,0.3336489971544286,1.3084112149532712,0.07142857142857142,0.9285714285714286,0.6613920308734004,STABLE
MED-0421,SURGICAL,LIGHTING COMPONENTS,2024-07-01,2025-12-01,18,3,0.16666666666666666,0.0,0.7071067811865476,3,1,17,18.0,0.0,18.0,0.9444444444444444,0.05555555555555555,4.242640687119286,LUMPY
MED-0422,SURGICAL,VALVES,2022-01-01,2025-12-01,48,95,1.9791666666666667,0.0,5.281398844895664,23,7,41,6.857142857142857,0.18976915974145894,2.9052631578947365,0.8541666666666666,0.14583333333333334,2.6684962584735987,INTERMITTENT
MED-0423,SURGICAL,MOTORS,2022-01-01,2025-12-01,48,148,3.0833333333333335,3.0,1.8199056946964733,8,46,2,1.0434782608695652,0.2915834753672592,0.6486486486486486,0.041666666666666664,0.9583333333333334,0.5902396847664237,STABLE
MED-0424,SURGICAL,MOTORS,2022-01-01,2025-12-01,48,86,1.7916666666666667,0.0,4.115142423187874,20,12,36,4.0,0.5905895078420765,2.9302325581395348,0.75,0.25,2.296823678058348,INTERMITTENT
MED-0425,SURGICAL,POWER COMPONENTS,2023-07-01,2025-12-01,30,116,3.8666666666666667,3.0,5.217565381070669,30,29,1,1.0344827586206897,1.7276785714285712,3.6206896551724137,0.03333333333333333,0.9666666666666667,1.3493703571734488,ERRATIC
MED-0426,SURGICAL,SENSORS,2023-01-01,2025-12-01,36,178,4.944444444444445,4.0,5.840471822645078,37,35,1,1.0285714285714285,1.3290341385891562,2.2247191011235956,0.027777777777777776,0.9722222222222222,1.1812190203102404,ERRATIC
MED-0427,SURGICAL,MOTORS,2024-01-01,2025-12-01,24,3,0.125,0.0,0.6123724356957945,3,1,23,24.0,0.0,12.0,0.9583333333333334,0.041666666666666664,4.898979485566356,LUMPY
MED-0428,SURGICAL,SENSORS,2022-01-01,2025-12-01,48,27,0.5625,0.0,2.162605304286397,13,4,44,12.0,0.38591678097850934,7.555555555555555,0.9166666666666666,0.08333333333333333,3.844631652064706,LUMPY
MED-0429,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,245,5.104166666666667,5.5,2.3085371930361456,11,47,1,1.0212765957446808,0.17910435869112507,0.7346938775510203,0.020833333333333332,0.9791666666666666,0.45228483781932644,STABLE
MED-0430,SURGICAL,LIGHTING COMPONENTS,2022-01-01,2025-12-01,48,70,1.4583333333333333,0.0,4.793427829289801,28,6,42,8.0,0.5368163265306123,4.8,0.875,0.125,3.2869219400844347,INTERMITTENT
MED-0431,SURGICAL,LIGHTING COMPONENTS,2024-01-01,2025-12-01,24,112,4.666666666666667,5.0,2.2198054491067585,8,24,0,1.0,0.22626441881100262,0.8571428571428571,0.0,1.0,0.4756725962371625,STABLE
MED-0432,SURGICAL,MOTORS,2024-07-01,2025-12-01,18,15,0.8333333333333334,0.0,1.5048939771136507,5,5,13,3.6,0.16666666666666663,3.5999999999999996,0.7222222222222222,0.2777777777777778,1.8058727725363808,STABLE
MED-0433,SURGICAL,LIGHTING COMPONENTS,2023-07-01,2025-12-01,30,134,4.466666666666667,0.0,7.86407516246631,30,9,21,3.3333333333333335,0.2237970594787258,3.3582089552238803,0.7,0.3,1.7606138423432038,STABLE
MED-0434,SURGICAL,MOTORS,2023-07-01,2025-12-01,30,22,0.7333333333333333,0.0,1.3879613761229797,4,7,23,4.285714285714286,0.04820936639118457,3.409090909090909,0.7666666666666667,0.23333333333333334,1.8926746038040634,INTERMITTENT
MED-0435,SURGICAL,MECHANICAL COMPONENTS,2024-07-01,2025-12-01,18,11,0.6111111111111112,0.0,1.4608172124206966,5,3,15,6.0,0.09917355371900828,8.181818181818182,0.8333333333333334,0.16666666666666666,2.3904281657793214,INTERMITTENT
MED-0436,SURGICAL,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,62,1.2916666666666667,0.0,3.5905214066526887,18,7,41,6.857142857142857,0.29075615678113076,4.64516129032258,0.8541666666666666,0.14583333333333334,2.779758508376275,INTERMITTENT
MED-0437,SURGICAL,CABLES,2024-01-01,2025-12-01,24,27,1.125,0.0,1.962972457668527,7,7,17,3.4285714285714284,0.1664380429812529,4.444444444444445,0.7083333333333334,0.2916666666666667,1.7448644068164685,STABLE
MED-0438,SURGICAL,POWER COMPONENTS,2024-01-01,2025-12-01,24,57,2.375,2.0,2.183186741400306,8,18,6,1.3333333333333333,0.3783607625875835,2.3157894736842106,0.25,0.75,0.9192365226948658,STABLE
MED-0439,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,130,2.7083333333333335,2.5,1.9013806107537634,7,41,7,1.170731707317073,0.2730502958579881,1.2,0.14583333333333334,0.8541666666666666,0.7020482255090819,STABLE
MED-0440,SURGICAL,USER INTERFACE,2022-07-01,2025-12-01,42,149,3.5476190476190474,3.0,2.0146098206313887,10,42,0,1.0,0.32248382571209155,1.151006711409396,0.0,1.0,0.5678765937350223,STABLE
MED-0441,SURGICAL,CONTROL MODULES,2022-01-01,2025-12-01,48,178,3.7083333333333335,3.0,2.1827011699183925,11,47,1,1.0212765957446808,0.31809224790457946,1.348314606741573,0.020833333333333332,0.9791666666666666,0.5885935739105778,STABLE
MED-0442,SURGICAL,VALVES,2024-01-01,2025-12-01,24,5,0.20833333333333334,0.0,1.0206207261596576,5,1,23,24.0,0.0,12.0,0.9583333333333334,0.041666666666666664,4.898979485566357,LUMPY
MED-0443,SURGICAL,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,103,2.1458333333333335,0.0,4.837748655804432,24,11,37,4.363636363636363,0.40665472711848427,2.7961165048543686,0.7708333333333334,0.22916666666666666,2.254484810471968,INTERMITTENT
MED-0444,SURGICAL,POWER COMPONENTS,2022-07-01,2025-12-01,42,146,3.4761904761904763,2.5,4.0499207775334725,22,35,7,1.2,0.9650856026403803,1.5821917808219177,0.16666666666666666,0.8333333333333334,1.1650457031260675,STABLE
MED-0445,SURGICAL,CABLES,2024-01-01,2025-12-01,24,22,0.9166666666666666,0.0,1.5857152183236396,5,7,17,3.4285714285714284,0.1494490358126722,4.363636363636364,0.7083333333333334,0.2916666666666667,1.7298711472621524,STABLE
MED-0446,SURGICAL,POWER COMPONENTS,2023-01-01,2025-12-01,36,66,1.8333333333333333,0.0,4.0743097574926725,14,7,29,5.142857142857143,0.1494490358126722,2.545454545454546,0.8055555555555556,0.19444444444444445,2.222350776814185,INTERMITTENT
MED-0447,SURGICAL,SENSORS,2022-01-01,2025-12-01,48,150,3.125,3.0,1.9419774961993461,7,45,3,1.0666666666666667,0.2986363636363637,0.72,0.0625,0.9375,0.6214327987837908,STABLE
MED-0448,SURGICAL,CONTROL MODULES,2022-01-01,2025-12-01,48,188,3.9166666666666665,4.0,2.491118977260068,13,47,1,1.0212765957446808,0.37499999999999994,1.2765957446808511,0.020833333333333332,0.9791666666666666,0.6360303771727834,STABLE
MED-0449,SURGICAL,CONTROL MODULES,2024-07-01,2025-12-01,18,48,2.6666666666666665,2.0,2.7865221840769436,9,14,4,1.2857142857142858,0.6244658119658121,2.8125,0.2222222222222222,0.7777777777777778,1.0449458190288539,STABLE
MED-0450,SURGICAL,SENSORS,2023-07-01,2025-12-01,30,20,0.6666666666666666,0.0,1.6470105276411924,7,6,24,5.0,0.456,5.25,0.8,0.2,2.470515791461789,INTERMITTENT
MED-0451,SURGICAL,MOTORS,2022-01-01,2025-12-01,48,77,1.6041666666666667,0.0,3.3117430220310924,13,14,34,3.4285714285714284,0.5479974570883663,2.1818181818181817,0.7083333333333334,0.2916666666666667,2.0644631825648365,STABLE
MED-0452,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,44,0.9166666666666666,0.0,2.30478995519953,11,9,39,5.333333333333333,0.3916580578512396,3.0,0.8125,0.1875,2.514316314763124,INTERMITTENT
MED-0453,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,172,3.5833333333333335,3.0,2.558534598316025,18,48,0,1.0,0.5098097879244676,1.3255813953488371,0.0,1.0,0.714009655344007,STABLE
MED-0454,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,39,0.8125,0.0,2.4377898081943346,12,7,41,6.857142857142857,0.5031777339469646,3.6923076923076925,0.8541666666666666,0.14583333333333334,3.000356687008412,INTERMITTENT
MED-0455,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,81,1.6875,0.0,3.301555081692082,11,12,36,4.0,0.20401546327472253,2.814814814814815,0.75,0.25,1.9564770854471598,INTERMITTENT
MED-0456,SURGICAL,MOTORS,2022-01-01,2025-12-01,48,181,3.7708333333333335,3.0,2.290030040993454,11,43,5,1.1162790697674418,0.22456870175193797,0.861878453038674,0.10416666666666667,0.8958333333333334,0.6073007843518552,STABLE
MED-0457,SURGICAL,POWER COMPONENTS,2023-01-01,2025-12-01,36,159,4.416666666666667,4.0,2.8822114525382863,13,34,2,1.0588235294117647,0.34563506190419685,1.4339622641509435,0.05555555555555555,0.9444444444444444,0.6525761779331969,STABLE
MED-0458,SURGICAL,POWER COMPONENTS,2022-07-01,2025-12-01,42,175,4.166666666666667,4.0,4.438834535384297,24,37,5,1.135135135135135,0.8807510204081631,2.04,0.11904761904761904,0.8809523809523809,1.0653202884922313,STABLE
MED-0459,SURGICAL,VALVES,2024-07-01,2025-12-01,18,25,1.3888888888888888,0.0,2.404380533866049,7,5,13,3.6,0.08,3.6,0.7222222222222222,0.2777777777777778,1.7311539843835553,STABLE
MED-0460,SURGICAL,SENSORS,2022-07-01,2025-12-01,42,79,1.880952380952381,0.0,5.674944422000895,29,6,36,7.0,0.49472840890882874,7.620253164556963,0.8571428571428571,0.14285714285714285,3.017059059797944,INTERMITTENT
