part_id,date,demand,microarea,category,subcategory,history_months,n_positive,coverage,adi,cv2,seasonality_strength,profile,history_before_current,previous_demand,baseline_q1,baseline_q3,baseline_median,baseline_iqr,upper_bound,outlier_method,is_quantity_outlier,year,previous_yearly_demand,yearly_ratio,passes_yearly_validation,previous_positive_date,has_previous_demand,months_since_previous_demand,previous_positive_demand,historical_positive_count,reactivation_demand_threshold,unusual_gap,is_reactivation,is_anomaly,anomaly_type,anomaly_score
MED-0478,2022-11-01,14,SOUTH,SURGICAL,CONTROL MODULES,48.0,42.0,0.875,1.1428571428571428,0.5469899695344653,1.2972972972972971,ERRATIC,10,4.0,2.0,3.75,2.5,1.75,9.0,IQR_ERRATIC,True,2022,,,True,2022-10-01,True,1.0183968462549278,4.0,9,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.5555555555555556
MED-0481,2024-05-01,33,CENTRAL,SURGICAL,SENSORS,42.0,5.0,0.11904761904761904,8.4,0.5888888888888889,6.159999999999999,LUMPY,22,0.0,5.5,12.5,9.0,7.0,22.5,MEDIAN_STRICT_LUMPY,True,2024,18.0,1.8333333333333333,False,2023-10-01,True,6.9973718791064385,,2,5.5,False,False,True,EXCEPTIONAL_SPIKE,1.4666666666666666
MED-0489,2023-01-01,28,SOUTH,SURGICAL,VALVES,48.0,9.0,0.1875,5.333333333333333,0.421458949704142,3.230769230769231,INTERMITTENT,12,0.0,9.0,14.5,11.0,5.5,27.5,MEDIAN_STRICT_INTERMITTENT,True,2023,36.0,1.3888888888888888,False,2022-06-01,True,7.030223390275952,,3,9.0,True,True,True,EXCEPTIONAL_SPIKE,1.018181818181818
MED-0493,2025-12-01,38,NORTH,SURGICAL,CABLES,48.0,19.0,0.3958333333333333,2.526315789473684,1.6928425155238471,4.758620689655173,LUMPY,47,0.0,3.0,3.75,3.0,0.75,9.0,MEDIAN_RELAXED_LUMPY,True,2025,13.0,4.3076923076923075,True,2025-09-01,True,2.9894875164257555,,18,3.0,False,False,True,EXCEPTIONAL_SPIKE,4.222222222222222
MED-0494,2024-08-01,5,EAST,SURGICAL,CABLES,48.0,14.0,0.2916666666666667,3.4285714285714284,0.3173076923076923,2.357142857142857,INTERMITTENT,31,0.0,1.0,3.5,1.0,2.5,3.5,MEDIAN_RELAXED_INTERMITTENT,True,2024,22.0,0.5,False,2024-01-01,True,6.9973718791064385,,12,1.75,True,True,True,EXCEPTIONAL_SPIKE,1.4285714285714286
MED-0495,2022-07-01,11,NORTH,SURGICAL,LIGHTING COMPONENTS,48.0,45.0,0.9375,1.0666666666666667,0.33669006381197225,1.1528384279475985,STABLE,6,5.0,2.25,5.0,4.0,2.75,10.685948405941259,POISSON_STABLE,True,2022,,,True,2022-06-01,True,0.9855453350854139,5.0,6,2.25,False,False,True,EXCEPTIONAL_SPIKE,1.0293892111517338
MED-0495,2025-01-01,15,EAST,SURGICAL,LIGHTING COMPONENTS,48.0,45.0,0.9375,1.0666666666666667,0.33669006381197225,1.1528384279475985,STABLE,36,1.0,3.5,5.25,5.0,1.75,12.227530814809171,POISSON_STABLE,True,2025,56.0,0.8928571428571429,False,2024-12-01,True,1.0183968462549278,1.0,34,3.25,False,False,True,EXCEPTIONAL_SPIKE,1.2267399058060846
MED-0503,2023-03-01,12,NORTH,LABORATORY,POWER COMPONENTS,42.0,37.0,0.8809523809523809,1.135135135135135,0.6538533251124544,2.0938864628820957,ERRATIC,8,7.0,2.5,4.5,3.5,2.0,10.5,IQR_ERRATIC,True,2023,21.0,3.1904761904761907,True,2023-02-01,True,0.9198423127463863,7.0,8,2.5,False,False,True,EXCEPTIONAL_SPIKE,1.1428571428571428
MED-0503,2024-06-01,30,CENTRAL,LABORATORY,POWER COMPONENTS,42.0,37.0,0.8809523809523809,1.135135135135135,0.6538533251124544,2.0938864628820957,ERRATIC,23,0.0,3.5,8.25,5.5,4.75,22.5,IQR_ERRATIC,True,2024,67.0,1.164179104477612,False,2024-04-01,True,2.0039421813403417,,21,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.3333333333333333
MED-0505,2022-07-01,15,EAST,LABORATORY,USER INTERFACE,48.0,46.0,0.9583333333333334,1.0434782608695652,0.2599061899269512,1.0823529411764703,STABLE,6,7.0,0.5,4.0,3.0,3.5,8.724711214044547,POISSON_STABLE,True,2022,,,True,2022-06-01,True,0.9855453350854139,7.0,4,3.5,False,False,True,EXCEPTIONAL_SPIKE,1.719254612789229
MED-0507,2025-10-01,11,CENTRAL,LABORATORY,MOTORS,42.0,37.0,0.8809523809523809,1.135135135135135,0.3542603174603174,1.38,STABLE,39,3.0,1.75,5.25,3.5,3.5,10.208726403433653,POISSON_STABLE,True,2025,47.0,1.0212765957446808,False,2025-09-01,True,0.9855453350854139,3.0,35,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0775095310909897
MED-0508,2023-05-01,21,NORTH,LABORATORY,USER INTERFACE,48.0,45.0,0.9375,1.0666666666666667,0.7278470944222754,1.8025751072961371,ERRATIC,16,5.0,1.75,6.0,5.0,4.25,18.75,IQR_ERRATIC,True,2023,48.0,1.3541666666666667,False,2023-04-01,True,0.9855453350854139,5.0,15,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.12
MED-0508,2024-10-01,26,CENTRAL,LABORATORY,USER INTERFACE,48.0,45.0,0.9375,1.0666666666666667,0.7278470944222754,1.8025751072961371,ERRATIC,33,2.0,3.0,5.25,4.5,2.25,12.0,IQR_ERRATIC,True,2024,65.0,1.0769230769230769,False,2024-09-01,True,0.9855453350854139,2.0,31,3.0,False,False,True,EXCEPTIONAL_SPIKE,2.1666666666666665
MED-0512,2025-01-01,14,WEST,LABORATORY,SENSORS,24.0,23.0,0.9583333333333334,1.0434782608695652,0.3948191094619665,1.885714285714286,STABLE,12,7.0,3.75,7.5,4.5,3.75,13.853510679275395,POISSON_STABLE,True,2025,67.0,1.0895522388059702,False,2024-12-01,True,1.0183968462549278,7.0,12,3.75,False,False,True,EXCEPTIONAL_SPIKE,1.0105741659364187
MED-0513,2023-10-01,11,SOUTH,LABORATORY,SENSORS,48.0,15.0,0.3125,3.2,0.46599909713957394,2.6440677966101696,INTERMITTENT,21,0.0,3.0,4.5,3.0,1.5,9.0,MEDIAN_RELAXED_INTERMITTENT,True,2023,3.0,8.0,True,2023-08-01,True,2.0039421813403417,,3,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.2222222222222223
MED-0517,2024-10-01,11,SOUTH,LABORATORY,MOTORS,48.0,18.0,0.375,2.6666666666666665,0.36249005325335115,2.5806451612903225,INTERMITTENT,33,0.0,2.75,4.5,3.5,1.75,10.5,MEDIAN_RELAXED_INTERMITTENT,True,2024,17.0,1.7058823529411764,False,2024-07-01,True,3.0223390275952693,,13,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0476190476190477
MED-0522,2025-06-01,13,EAST,LABORATORY,POWER COMPONENTS,36.0,33.0,0.9166666666666666,1.0909090909090908,0.5134031169204252,1.1186440677966103,ERRATIC,29,3.0,2.0,4.25,3.0,2.25,11.0,IQR_ERRATIC,True,2025,35.0,1.3714285714285714,False,2025-05-01,True,1.0183968462549278,3.0,26,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.1818181818181819
MED-0523,2023-11-01,41,CENTRAL,LABORATORY,POWER COMPONENTS,36.0,35.0,0.9722222222222222,1.0285714285714285,1.69064734844828,3.370786516853933,ERRATIC,10,5.0,1.25,5.0,3.5,3.75,16.25,IQR_ERRATIC,True,2023,,,True,2023-10-01,True,1.0183968462549278,5.0,10,1.25,False,False,True,EXCEPTIONAL_SPIKE,2.523076923076923
MED-0524,2025-07-01,11,SOUTH,LABORATORY,POWER COMPONENTS,48.0,45.0,0.9375,1.0666666666666667,0.6477100572700877,1.6179775280898876,ERRATIC,42,4.0,1.75,4.0,3.0,2.25,10.75,IQR_ERRATIC,True,2025,38.0,1.1842105263157894,False,2025-06-01,True,0.9855453350854139,4.0,40,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0232558139534884
MED-0528,2024-08-01,26,EAST,LABORATORY,CONTROL MODULES,42.0,36.0,0.8571428571428571,1.1666666666666667,1.1671554566656834,2.1335616438356166,ERRATIC,25,2.0,0.75,2.5,2.0,1.75,7.75,IQR_ERRATIC,True,2024,42.0,1.1428571428571428,False,2024-07-01,True,1.0183968462549278,2.0,21,2.0,False,False,True,EXCEPTIONAL_SPIKE,3.3548387096774195
MED-0532,2025-11-01,14,EAST,LABORATORY,PUMPS,30.0,30.0,1.0,1.0,0.25617625969623875,0.8967391304347826,STABLE,28,3.0,3.0,6.25,6.0,3.25,13.562473358865216,POISSON_STABLE,True,2025,78.0,0.8974358974358975,False,2025-10-01,True,1.0183968462549278,3.0,28,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.032260092208682
MED-0534,2022-11-01,35,WEST,LABORATORY,USER INTERFACE,48.0,48.0,1.0,1.0,0.7152919992966414,1.6581818181818182,ERRATIC,10,6.0,4.0,5.75,4.5,1.75,11.0,IQR_ERRATIC,True,2022,,,True,2022-10-01,True,1.0183968462549278,6.0,10,4.0,False,False,True,EXCEPTIONAL_SPIKE,3.1818181818181817
MED-0535,2023-01-01,12,NORTH,LABORATORY,VALVES,48.0,46.0,0.9583333333333334,1.0434782608695652,0.3893115983273759,0.793388429752066,STABLE,12,7.0,3.0,5.25,4.5,2.25,11.31101174978427,POISSON_STABLE,True,2023,50.0,1.22,False,2022-12-01,True,1.0183968462549278,7.0,11,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0609130522942716
MED-0535,2024-08-01,17,NORTH,LABORATORY,VALVES,48.0,46.0,0.9583333333333334,1.0434782608695652,0.3893115983273759,0.793388429752066,STABLE,31,3.0,3.0,6.0,4.5,3.0,11.772220124202455,POISSON_STABLE,True,2024,61.0,1.1147540983606556,False,2024-07-01,True,1.0183968462549278,3.0,30,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.4440776523580099
MED-0535,2025-03-01,14,NORTH,LABORATORY,VALVES,48.0,46.0,0.9583333333333334,1.0434782608695652,0.3893115983273759,0.793388429752066,STABLE,38,5.0,3.0,6.0,4.5,3.0,13.562473358865216,POISSON_STABLE,True,2025,68.0,0.9264705882352942,False,2025-02-01,True,0.9198423127463863,5.0,37,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.032260092208682
MED-0537,2023-09-01,21,WEST,LABORATORY,CONTROL MODULES,48.0,47.0,0.9791666666666666,1.0212765957446808,0.6144042105973798,1.5737704918032789,ERRATIC,20,2.0,1.75,4.25,3.0,2.5,11.75,IQR_ERRATIC,True,2023,44.0,1.2045454545454546,False,2023-08-01,True,1.0183968462549278,2.0,19,2.5,False,False,True,EXCEPTIONAL_SPIKE,1.7872340425531914
MED-0538,2025-01-01,13,NORTH,LABORATORY,SENSORS,30.0,28.0,0.9333333333333333,1.0714285714285714,0.3799878619341489,1.25748502994012,STABLE,18,6.0,2.5,6.0,4.0,3.5,11.0,POISSON_STABLE,True,2025,48.0,1.6458333333333333,False,2024-12-01,True,1.0183968462549278,6.0,16,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.1818181818181819
MED-0538,2025-05-01,16,EAST,LABORATORY,SENSORS,30.0,28.0,0.9333333333333333,1.0714285714285714,0.3799878619341489,1.25748502994012,STABLE,22,3.0,3.0,7.5,5.0,4.5,13.853510679275395,POISSON_STABLE,True,2025,48.0,1.6458333333333333,False,2025-04-01,True,0.9855453350854139,3.0,20,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.1549419039273354
MED-0540,2023-03-01,22,WEST,LABORATORY,MECHANICAL COMPONENTS,48.0,15.0,0.3125,3.2,0.7857142857142857,4.266666666666667,LUMPY,14,0.0,4.25,5.75,5.0,1.5,15.0,MEDIAN_RELAXED_LUMPY,True,2023,20.0,1.85,False,2022-08-01,True,6.964520367936925,,4,4.25,True,True,True,EXCEPTIONAL_SPIKE,1.4666666666666666
MED-0546,2025-09-01,21,WEST,LABORATORY,MECHANICAL COMPONENTS,48.0,9.0,0.1875,5.333333333333333,0.5025887573964498,5.230769230769231,LUMPY,44,0.0,5.0,10.5,7.0,5.5,17.5,MEDIAN_STRICT_LUMPY,True,2025,24.0,1.4166666666666667,False,2025-02-01,True,6.964520367936925,,7,4.0,True,True,True,EXCEPTIONAL_SPIKE,1.2
MED-0547,2024-01-01,13,WEST,LABORATORY,SENSORS,48.0,45.0,0.9375,1.0666666666666667,0.4231861237849634,1.0140845070422535,STABLE,24,5.0,2.75,5.0,3.5,2.25,11.0,POISSON_STABLE,True,2024,48.0,1.6666666666666667,False,2023-12-01,True,1.0183968462549278,5.0,22,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.1818181818181819
MED-0547,2024-02-01,15,WEST,LABORATORY,SENSORS,48.0,45.0,0.9375,1.0666666666666667,0.4231861237849634,1.0140845070422535,STABLE,25,13.0,2.75,5.75,4.5,3.0,12.528028475659202,POISSON_STABLE,True,2024,48.0,1.6666666666666667,False,2024-01-01,True,1.0183968462549278,13.0,23,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.1973152862115224
MED-0547,2025-04-01,16,WEST,LABORATORY,SENSORS,48.0,45.0,0.9375,1.0666666666666667,0.4231861237849634,1.0140845070422535,STABLE,39,7.0,3.0,8.25,5.0,5.25,14.430136386273748,POISSON_STABLE,True,2025,80.0,1.0125,False,2025-03-01,True,1.0183968462549278,7.0,37,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.108790628979747
MED-0549,2024-03-01,81,SOUTH,LABORATORY,SENSORS,48.0,8.0,0.16666666666666666,6.0,0.9741956318517888,4.741463414634147,LUMPY,26,0.0,18.25,18.75,18.5,0.5,46.25,MEDIAN_STRICT_LUMPY,True,2024,81.0,1.0617283950617284,False,2023-07-01,True,8.015768725361367,,4,18.0,False,False,True,EXCEPTIONAL_SPIKE,1.7513513513513514
MED-0551,2023-10-01,9,NORTH,LABORATORY,SENSORS,48.0,20.0,0.4166666666666667,2.4,0.0935672514619883,2.2,INTERMITTENT,21,0.0,4.0,5.25,4.5,1.25,8.375,IQR_INTERMITTENT,True,2023,54.0,0.3333333333333333,False,2023-08-01,True,2.0039421813403417,,12,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.0746268656716418
MED-0551,2025-05-01,9,NORTH,LABORATORY,SENSORS,48.0,20.0,0.4166666666666667,2.4,0.0935672514619883,2.2,INTERMITTENT,40,0.0,6.0,6.25,6.0,0.25,6.875,IQR_INTERMITTENT,True,2025,25.0,0.92,False,2025-03-01,True,2.0039421813403417,,18,4.25,False,False,True,EXCEPTIONAL_SPIKE,1.309090909090909
MED-0558,2023-09-01,12,WEST,LABORATORY,MECHANICAL COMPONENTS,48.0,47.0,0.9791666666666666,1.0212765957446808,0.4662773651513238,1.349112426035503,STABLE,20,1.0,1.75,5.0,2.5,3.25,9.55971473206198,POISSON_STABLE,True,2023,47.0,1.0212765957446808,False,2023-08-01,True,1.0183968462549278,1.0,20,1.75,False,False,True,EXCEPTIONAL_SPIKE,1.2552675823844026
MED-0558,2025-05-01,9,WEST,LABORATORY,MECHANICAL COMPONENTS,48.0,47.0,0.9791666666666666,1.0212765957446808,0.4662773651513238,1.349112426035503,STABLE,40,1.0,1.0,4.0,2.5,3.0,8.208796277245892,POISSON_STABLE,True,2025,27.0,1.7407407407407407,False,2025-04-01,True,0.9855453350854139,1.0,39,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.096384865214314
MED-0560,2025-07-01,6,EAST,LABORATORY,MOTORS,18.0,3.0,0.16666666666666666,6.0,0.7777777777777778,6.0,LUMPY,12,0.0,1.25,1.75,1.5,0.5,3.75,MEDIAN_STRICT_LUMPY,True,2025,3.0,2.0,True,2024-11-01,True,7.9500657030223385,,2,1.25,False,False,True,EXCEPTIONAL_SPIKE,1.6
MED-0561,2024-02-01,12,WEST,LABORATORY,POWER COMPONENTS,48.0,45.0,0.9375,1.0666666666666667,0.4727127732777605,1.6323529411764706,STABLE,25,10.0,2.5,5.5,4.5,3.0,11.619164331464798,POISSON_STABLE,True,2024,46.0,2.3043478260869565,True,2024-01-01,True,1.0183968462549278,10.0,24,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.0327765110872815
MED-0561,2024-05-01,24,NORTH,LABORATORY,POWER COMPONENTS,48.0,45.0,0.9375,1.0666666666666667,0.4727127732777605,1.6323529411764706,STABLE,28,8.0,3.25,8.25,5.0,5.0,13.853510679275395,POISSON_STABLE,True,2024,46.0,2.3043478260869565,True,2024-04-01,True,0.9855453350854139,8.0,27,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.7324128558910032
MED-0562,2022-10-01,46,EAST,LABORATORY,USER INTERFACE,48.0,48.0,1.0,1.0,0.9426371791872786,1.719745222929936,ERRATIC,9,4.0,4.0,6.0,5.0,2.0,12.0,IQR_ERRATIC,True,2022,,,True,2022-09-01,True,0.9855453350854139,4.0,9,4.0,False,False,True,EXCEPTIONAL_SPIKE,3.8333333333333335
MED-0562,2024-09-01,13,EAST,LABORATORY,USER INTERFACE,48.0,48.0,1.0,1.0,0.9426371791872786,1.719745222929936,ERRATIC,32,5.0,4.0,5.0,4.5,1.0,8.0,IQR_ERRATIC,True,2024,65.0,1.0,False,2024-08-01,True,1.0183968462549278,5.0,32,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.625
MED-0562,2025-02-01,11,EAST,LABORATORY,USER INTERFACE,48.0,48.0,1.0,1.0,0.9426371791872786,1.719745222929936,ERRATIC,37,5.0,4.75,5.25,5.0,0.5,6.75,IQR_ERRATIC,True,2025,65.0,1.2769230769230768,False,2025-01-01,True,1.0183968462549278,5.0,37,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.6296296296296295
MED-0566,2024-08-01,28,NORTH,LABORATORY,COOLING COMPONENTS,42.0,9.0,0.21428571428571427,4.666666666666667,0.36341993343195256,4.139423076923077,INTERMITTENT,25,0.0,6.5,11.0,9.0,4.5,27.0,MEDIAN_RELAXED_INTERMITTENT,True,2024,13.0,4.6923076923076925,True,2024-01-01,True,6.9973718791064385,,5,5.0,True,True,True,EXCEPTIONAL_SPIKE,1.037037037037037
MED-0569,2024-11-01,13,EAST,LABORATORY,POWER COMPONENTS,24.0,24.0,1.0,1.0,0.3160248447204969,1.2,STABLE,10,6.0,3.0,6.0,4.5,3.0,11.741661937191061,POISSON_STABLE,True,2024,,,True,2024-10-01,True,1.0183968462549278,6.0,10,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.10716865036143
MED-0570,2025-04-01,17,SOUTH,LABORATORY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.48577907353417554,1.2857142857142858,STABLE,39,7.0,2.0,5.25,3.0,3.25,10.527720855862981,POISSON_STABLE,True,2025,38.0,1.631578947368421,False,2025-03-01,True,1.0183968462549278,7.0,38,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.6147844564602556
MED-0574,2024-10-01,26,WEST,LABORATORY,MECHANICAL COMPONENTS,48.0,8.0,0.16666666666666666,6.0,0.9472642951657867,4.086021505376344,LUMPY,33,0.0,7.75,9.25,8.5,1.5,21.25,MEDIAN_STRICT_LUMPY,True,2024,82.0,0.524390243902439,False,2024-04-01,True,6.011826544021025,,4,9.25,False,False,True,EXCEPTIONAL_SPIKE,1.223529411764706
MED-0575,2024-06-01,12,EAST,LABORATORY,COOLING COMPONENTS,30.0,9.0,0.3,3.3333333333333335,0.5937499999999999,5.833333333333334,LUMPY,11,0.0,3.0,3.5,3.0,0.5,9.0,MEDIAN_RELAXED_LUMPY,True,2024,10.0,1.5,True,2023-10-01,True,8.015768725361367,,3,3.0,True,True,True,EXCEPTIONAL_SPIKE,1.3333333333333333
MED-0578,2024-10-01,11,SOUTH,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,STABLE,15,2.0,1.75,5.0,2.0,3.25,9.394962313684932,POISSON_STABLE,True,2024,21.0,1.9523809523809523,True,2024-09-01,True,0.9855453350854139,2.0,12,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.1708402474352804
MED-0580,2023-06-01,13,WEST,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,ERRATIC,17,3.0,1.75,4.25,3.0,2.5,11.75,IQR_ERRATIC,True,2023,56.0,1.1607142857142858,False,2023-05-01,True,1.0183968462549278,3.0,15,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.1063829787234043
MED-0580,2023-11-01,12,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,ERRATIC,22,4.0,2.5,4.25,3.5,1.75,9.5,IQR_ERRATIC,True,2023,56.0,1.1607142857142858,False,2023-10-01,True,1.0183968462549278,4.0,20,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.263157894736842
MED-0580,2025-05-01,18,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,ERRATIC,40,10.0,3.0,6.5,3.0,3.5,17.0,IQR_ERRATIC,True,2025,72.0,1.2361111111111112,False,2025-04-01,True,0.9855453350854139,10.0,38,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0588235294117647
MED-0581,2025-08-01,8,NORTH,EMERGENCY,SENSORS,30.0,10.0,0.3333333333333333,3.0,0.4305555555555555,2.0,INTERMITTENT,25,0.0,1.5,3.5,2.0,2.0,6.0,MEDIAN_RELAXED_INTERMITTENT,True,2025,22.0,0.5,False,2025-01-01,True,6.964520367936925,,8,2.0,True,True,True,EXCEPTIONAL_SPIKE,1.3333333333333333
MED-0588,2024-06-01,23,NORTH,EMERGENCY,SENSORS,48.0,14.0,0.2916666666666667,3.4285714285714284,0.7496773275607994,3.1724137931034484,LUMPY,29,0.0,3.0,4.0,3.5,1.0,10.5,MEDIAN_RELAXED_LUMPY,True,2024,32.0,1.09375,False,2024-04-01,True,2.0039421813403417,,10,3.25,False,False,True,EXCEPTIONAL_SPIKE,2.1904761904761907
MED-0591,2024-05-01,29,WEST,EMERGENCY,DISPLAY COMPONENTS,48.0,6.0,0.125,8.0,0.40627366143861543,4.046511627906977,INTERMITTENT,28,0.0,3.75,7.25,5.5,3.5,13.75,MEDIAN_STRICT_INTERMITTENT,True,2024,2.0,36.0,True,2024-02-01,True,2.9566360052562417,,2,3.75,False,False,True,EXCEPTIONAL_SPIKE,2.109090909090909
MED-0593,2024-04-01,22,SOUTH,EMERGENCY,DISPLAY COMPONENTS,48.0,48.0,1.0,1.0,0.3072035808091014,0.8108108108108109,STABLE,27,3.0,5.0,9.0,7.5,4.0,16.811378138741954,POISSON_STABLE,True,2024,96.0,1.0729166666666667,False,2024-03-01,True,1.0183968462549278,3.0,27,5.0,False,False,True,EXCEPTIONAL_SPIKE,1.3086375083849209
MED-0593,2025-02-01,22,SOUTH,EMERGENCY,DISPLAY COMPONENTS,48.0,48.0,1.0,1.0,0.3072035808091014,0.8108108108108109,STABLE,37,8.0,6.5,9.0,8.0,2.5,19.63183243668132,POISSON_STABLE,True,2025,103.0,0.9029126213592233,False,2025-01-01,True,1.0183968462549278,8.0,37,5.0,False,False,True,EXCEPTIONAL_SPIKE,1.1206289617108716
MED-0598,2025-10-01,20,SOUTH,EMERGENCY,CABLES,48.0,10.0,0.20833333333333334,4.8,0.552871712292002,3.4782608695652173,LUMPY,45,6.0,4.5,7.0,6.0,2.5,18.0,MEDIAN_RELAXED_LUMPY,True,2025,8.0,5.125,True,2025-09-01,True,0.9855453350854139,6.0,8,4.5,False,False,True,EXCEPTIONAL_SPIKE,1.1111111111111112
MED-0599,2023-04-01,17,NORTH,EMERGENCY,SENSORS,48.0,45.0,0.9375,1.0666666666666667,0.5215869770368039,1.0196078431372548,ERRATIC,15,5.0,1.0,4.25,2.5,3.25,14.0,IQR_ERRATIC,True,2023,52.0,1.75,False,2023-03-01,True,1.0183968462549278,5.0,13,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.2142857142857142
MED-0602,2023-12-01,37,EAST,EMERGENCY,CONTROL MODULES,48.0,47.0,0.9791666666666666,1.0212765957446808,0.9875037741545896,1.7,ERRATIC,23,4.0,3.0,6.25,4.0,3.25,16.0,IQR_ERRATIC,True,2023,59.0,1.4745762711864407,False,2023-11-01,True,0.9855453350854139,4.0,23,4.0,False,False,True,EXCEPTIONAL_SPIKE,2.3125
MED-0602,2025-09-01,9,NORTH,EMERGENCY,CONTROL MODULES,48.0,47.0,0.9791666666666666,1.0212765957446808,0.9875037741545896,1.7,ERRATIC,44,5.0,3.0,4.25,4.0,1.25,8.0,IQR_ERRATIC,True,2025,44.0,1.1363636363636365,False,2025-08-01,True,1.0183968462549278,5.0,43,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.125
MED-0604,2022-11-01,13,NORTH,EMERGENCY,POWER COMPONENTS,48.0,47.0,0.9791666666666666,1.0212765957446808,0.26549765759842203,1.252173913043478,STABLE,10,6.0,3.25,6.75,6.0,3.5,12.826237921249264,POISSON_STABLE,True,2022,,,True,2022-10-01,True,1.0183968462549278,6.0,10,3.25,False,False,True,EXCEPTIONAL_SPIKE,1.0135473924480118
MED-0605,2024-10-01,16,CENTRAL,EMERGENCY,POWER COMPONENTS,42.0,10.0,0.23809523809523808,4.2,0.2878701134745527,3.1379310344827585,INTERMITTENT,27,7.0,4.0,6.0,5.0,2.0,15.0,MEDIAN_RELAXED_INTERMITTENT,True,2024,14.0,1.8571428571428572,False,2024-09-01,True,0.9855453350854139,7.0,5,7.0,False,False,True,EXCEPTIONAL_SPIKE,1.0666666666666667
MED-0606,2023-08-01,15,SOUTH,EMERGENCY,CABLES,48.0,15.0,0.3125,3.2,0.5282738095238098,2.5,LUMPY,19,0.0,1.75,3.25,2.5,1.5,7.5,MEDIAN_RELAXED_LUMPY,True,2023,17.0,1.0588235294117647,False,2023-01-01,True,6.964520367936925,,5,3.0,True,True,True,EXCEPTIONAL_SPIKE,2.0
MED-0607,2023-03-01,19,EAST,EMERGENCY,CABLES,48.0,48.0,1.0,1.0,0.16514169762913122,0.6015037593984962,STABLE,14,6.0,6.0,8.0,7.0,2.0,17.49358763495254,POISSON_STABLE,True,2023,93.0,1.3225806451612903,False,2023-02-01,True,0.9198423127463863,6.0,14,6.0,False,False,True,EXCEPTIONAL_SPIKE,1.086112259902458
MED-0610,2024-02-01,9,CENTRAL,EMERGENCY,POWER COMPONENTS,36.0,36.0,1.0,1.0,1.0455271616331987,2.2686567164179103,ERRATIC,13,8.0,3.75,5.0,4.5,1.25,8.75,IQR_ERRATIC,True,2024,52.0,1.8653846153846154,False,2024-01-01,True,1.0183968462549278,8.0,13,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.0285714285714285
MED-0610,2024-07-01,37,NORTH,EMERGENCY,POWER COMPONENTS,36.0,36.0,1.0,1.0,1.0455271616331987,2.2686567164179103,ERRATIC,18,3.0,3.0,8.0,5.0,5.0,23.0,IQR_ERRATIC,True,2024,52.0,1.8653846153846154,False,2024-06-01,True,0.9855453350854139,3.0,18,3.25,False,False,True,EXCEPTIONAL_SPIKE,1.608695652173913
MED-0616,2025-04-01,32,EAST,EMERGENCY,POWER COMPONENTS,48.0,43.0,0.8958333333333334,1.1162790697674418,0.970197295708407,1.8666666666666667,ERRATIC,39,3.0,1.0,4.25,2.5,3.25,14.0,IQR_ERRATIC,True,2025,46.0,1.2173913043478262,False,2025-03-01,True,1.0183968462549278,3.0,36,2.75,False,False,True,EXCEPTIONAL_SPIKE,2.2857142857142856
