part_id,date,demand,microarea,category,subcategory,history_months,n_positive,coverage,adi,cv2,seasonality_strength,profile,history_before_current,previous_demand,baseline_q1,baseline_q3,baseline_median,baseline_iqr,upper_bound,outlier_method,calendar_month,seasonal_factor,seasonally_adjusted_demand,seasonal_history_count,seasonal_expected_demand,seasonal_upper_bound,is_quantity_outlier,year,previous_yearly_demand,yearly_ratio,passes_yearly_validation,previous_positive_date,has_previous_demand,months_since_previous_demand,previous_positive_demand,historical_positive_count,reactivation_demand_threshold,unusual_gap,is_reactivation,is_anomaly,anomaly_type,anomaly_score
MED-0577,2025-12-01,0,WEST,EMERGENCY,SENSORS,48.0,10.0,0.20833333333333334,4.8,0.02267573696145125,2.5714285714285716,INTERMITTENT,47,0.0,4.0,4.0,4.0,0.0,12.0,MEDIAN_RELAXED_INTERMITTENT,,,,,,,False,2025,13.0,0.6153846153846154,False,2025-10-01,True,2.0039421813403417,,10,4.0,False,False,False,NORMAL,0.0
MED-0578,2023-07-01,4,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,0,,,,,,,FALLBACK_POSITIVE_IQR_SEASONAL,7.0,,,0.0,,,False,2023,,,True,,False,,,0,inf,False,False,False,NORMAL,0.0
MED-0578,2023-08-01,0,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,1,,,,,,,FALLBACK_POSITIVE_IQR_SEASONAL,8.0,1.0,0.0,1.0,4.0,10.0,False,2023,,,True,2023-07-01,True,1.0183968462549278,4.0,1,4.0,False,False,False,NORMAL,0.0
MED-0578,2023-09-01,3,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,2,,,,,,,FALLBACK_POSITIVE_IQR_SEASONAL,9.0,1.0,3.0,2.0,2.6666666666666665,7.565646152233022,False,2023,,,True,2023-07-01,True,2.0367936925098555,,1,4.0,False,False,False,NORMAL,0.0
MED-0578,2023-10-01,2,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,3,,,3.75,3.5,0.5,5.0,FALLBACK_POSITIVE_IQR_SEASONAL,10.0,1.0,2.0,3.0,2.5,7.243416490252569,False,2023,,,True,2023-09-01,True,0.9855453350854139,3.0,2,3.25,False,False,False,NORMAL,0.4
MED-0578,2023-11-01,5,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,4,,,3.5,3.0,1.0,6.0,FALLBACK_POSITIVE_IQR_SEASONAL,11.0,1.0,5.0,4.0,2.25,6.75,False,2023,,,True,2023-10-01,True,1.0183968462549278,2.0,3,2.5,False,False,False,NORMAL,0.8333333333333334
MED-0578,2023-12-01,7,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,5,,,4.25,3.5,1.5,8.0,FALLBACK_POSITIVE_IQR_SEASONAL,12.0,1.0,7.0,5.0,2.8,7.819960159204453,False,2023,,,True,2023-11-01,True,0.9855453350854139,5.0,4,2.75,False,False,False,NORMAL,0.875
MED-0578,2024-01-01,0,WEST,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,6,,,5.0,4.0,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,1.0,1.0,0.0,6.0,3.5,9.112486080160913,False,2024,21.0,1.9523809523809523,True,2023-12-01,True,1.0183968462549278,7.0,5,3.0,False,False,False,NORMAL,0.0
MED-0578,2024-02-01,4,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,7,,,5.0,4.0,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,2.0,1.0,4.0,7.0,3.0,8.196152422706632,False,2024,21.0,1.9523809523809523,True,2023-12-01,True,2.0367936925098555,,5,3.0,False,False,False,NORMAL,0.4
MED-0578,2024-03-01,2,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,8,,,4.75,4.0,1.5,8.5,FALLBACK_POSITIVE_IQR_SEASONAL,3.0,1.0,2.0,8.0,3.125,8.428300858899107,False,2024,21.0,1.9523809523809523,True,2024-02-01,True,0.9526938239159001,4.0,6,3.25,False,False,False,NORMAL,0.23529411764705882
MED-0578,2024-04-01,8,SOUTH,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,9,,,4.5,4.0,2.0,9.5,FALLBACK_POSITIVE_IQR_SEASONAL,4.0,1.0,8.0,9.0,3.0,8.196152422706632,False,2024,21.0,1.9523809523809523,True,2024-03-01,True,1.0183968462549278,2.0,7,2.5,False,False,False,NORMAL,0.8421052631578947
MED-0578,2024-05-01,1,EAST,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,10,,,5.5,4.0,2.75,12.375,FALLBACK_POSITIVE_IQR_SEASONAL,5.0,1.0,1.0,10.0,3.5,9.112486080160913,False,2024,21.0,1.9523809523809523,True,2024-04-01,True,0.9855453350854139,8.0,8,2.75,False,False,False,NORMAL,0.08080808080808081
MED-0578,2024-06-01,0,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,11,,,5.0,4.0,3.0,12.5,FALLBACK_POSITIVE_IQR_SEASONAL,6.0,1.0,0.0,11.0,3.272727272727273,8.699931475127018,False,2024,21.0,1.9523809523809523,True,2024-05-01,True,1.0183968462549278,1.0,9,2.0,False,False,False,NORMAL,0.0
MED-0578,2024-07-01,5,WEST,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,12,,,3.3333333333333335,3.0,0.3333333333333335,10.0,POISSON_SEASONAL,7.0,1.3333333333333333,3.75,12.0,4.0,10.0,False,2024,21.0,1.9523809523809523,True,2024-05-01,True,2.0039421813403417,,9,2.0,False,False,False,NORMAL,0.5
MED-0578,2024-08-01,2,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,13,,,3.504273504273504,3.1538461538461537,0.35042735042735007,5.344191011687963,POISSON_SEASONAL,8.0,0.5,4.0,12.0,1.5769230769230769,5.344191011687963,False,2024,21.0,1.9523809523809523,True,2024-07-01,True,1.0183968462549278,5.0,10,2.25,False,False,False,NORMAL,0.37423812053609584
MED-0578,2024-09-01,2,EAST,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,14,,,3.8531746031746033,3.2023809523809526,0.7817460317460316,8.433673913832328,POISSON_SEASONAL,9.0,0.9767441860465116,2.047619047619048,12.0,3.1279069767441863,8.433673913832328,False,2024,21.0,1.9523809523809523,True,2024-08-01,True,1.0183968462549278,2.0,11,2.0,False,False,False,NORMAL,0.2371445731046986
MED-0578,2024-10-01,11,SOUTH,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,15,,,3.8333333333333335,3.166666666666667,0.8333333333333335,6.470010054651784,POISSON_SEASONAL,10.0,0.6666666666666666,16.5,12.0,2.111111111111111,6.470010054651784,True,2024,21.0,1.9523809523809523,True,2024-09-01,True,0.9855453350854139,2.0,12,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.700151917397912
MED-0578,2024-11-01,4,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,16,,,4.5,3.694444444444444,1.0,12.16980215382289,POISSON_SEASONAL,11.0,1.4285714285714286,2.8,12.0,5.277777777777778,12.16980215382289,False,2024,21.0,1.9523809523809523,True,2024-10-01,True,1.0183968462549278,11.0,13,2.0,False,False,False,NORMAL,0.32868241812324644
MED-0578,2024-12-01,2,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,17,,,4.5,3.725490196078431,1.2647058823529416,12.68006986967416,POISSON_SEASONAL,12.0,1.5,1.3333333333333333,12.0,5.588235294117647,12.68006986967416,False,2024,21.0,1.9523809523809523,True,2024-11-01,True,0.9855453350854139,4.0,14,2.0,False,False,False,NORMAL,0.15772783750846903
MED-0578,2025-01-01,1,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,18,,,3.9567901234567904,3.444444444444445,1.1246913580246911,5.659226159228129,POISSON_SEASONAL,1.0,0.5,2.0,12.0,1.7222222222222225,5.659226159228129,False,2025,41.0,1.3170731707317074,False,2024-12-01,True,1.0183968462549278,2.0,15,2.0,False,False,False,NORMAL,0.17670260418367723
MED-0578,2025-02-01,8,SOUTH,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,19,,,3.8421052631578947,3.3157894736842106,1.5157894736842104,10.0,POISSON_SEASONAL,2.0,1.2063492063492063,6.631578947368421,12.0,4.0,10.0,False,2025,41.0,1.3170731707317074,False,2025-01-01,True,1.0183968462549278,1.0,16,2.0,False,False,False,NORMAL,0.8
MED-0578,2025-03-01,4,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,20,,,4.666666666666666,3.55,2.246666666666666,6.242640687119286,POISSON_SEASONAL,3.0,0.5633802816901409,7.1,12.0,2.0,6.242640687119286,False,2025,41.0,1.3170731707317074,False,2025-02-01,True,0.9198423127463863,8.0,17,2.0,False,False,False,NORMAL,0.6407544820340814
MED-0578,2025-04-01,4,EAST,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,21,,,5.0476190476190474,3.9682539682539684,2.6190476190476186,13.271631499494951,POISSON_SEASONAL,4.0,1.5,2.6666666666666665,12.0,5.9523809523809526,13.271631499494951,False,2025,41.0,1.3170731707317074,False,2025-03-01,True,1.0183968462549278,4.0,18,2.0,False,False,False,NORMAL,0.3013947456386367
MED-0578,2025-05-01,6,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,22,,,4.3939393939393945,3.191919191919192,2.0606060606060614,5.3858984297188375,POISSON_SEASONAL,5.0,0.5,12.0,12.0,1.595959595959596,5.3858984297188375,True,2025,41.0,1.3170731707317074,False,2025-04-01,True,0.9855453350854139,4.0,19,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.1140202657541056
MED-0578,2025-06-01,6,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,23,,,5.130434782608695,4.0,2.3188405797101446,6.242640687119286,POISSON_SEASONAL,6.0,0.5,12.0,12.0,2.0,6.242640687119286,False,2025,41.0,1.3170731707317074,False,2025-05-01,True,1.0183968462549278,6.0,20,2.0,False,False,False,NORMAL,0.9611317230511222
MED-0578,2025-07-01,8,SOUTH,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,24,,,5.625,4.106481481481481,2.6833333333333336,11.496513762268684,POISSON_SEASONAL,7.0,1.1868131868131868,6.7407407407407405,12.0,4.873626373626373,11.496513762268684,False,2025,41.0,1.3170731707317074,False,2025-06-01,True,0.9855453350854139,6.0,21,2.0,False,False,False,NORMAL,0.6958631255899359
MED-0578,2025-08-01,3,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,25,,,5.890084033613445,4.640000000000001,2.8474173669467784,6.889463863518346,POISSON_SEASONAL,8.0,0.5,6.0,12.0,2.3200000000000003,6.889463863518346,False,2025,41.0,1.3170731707317074,False,2025-07-01,True,1.0183968462549278,8.0,22,2.0,False,False,False,NORMAL,0.43544752674962794
MED-0578,2025-09-01,3,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,26,,,6.181318681318681,5.282051282051281,3.1608058608058607,8.870022305813807,POISSON_SEASONAL,9.0,0.6372549019607844,4.707692307692307,12.0,3.3660130718954244,8.870022305813807,False,2025,41.0,1.3170731707317074,False,2025-08-01,True,1.0183968462549278,3.0,23,2.0,False,False,False,NORMAL,0.3382178642362226
MED-0578,2025-10-01,3,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,27,,,6.166666666666666,5.2592592592592595,2.907407407407407,16.31503866206525,POISSON_SEASONAL,10.0,1.5,2.0,12.0,7.888888888888889,16.31503866206525,False,2025,41.0,1.3170731707317074,False,2025-09-01,True,0.9855453350854139,3.0,24,2.0,False,False,False,NORMAL,0.18387942941106358
MED-0578,2025-11-01,1,CENTRAL,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,28,,,5.584033613445378,4.741071428571429,3.0416228991596634,12.586832895835045,POISSON_SEASONAL,11.0,1.1666666666666667,0.8571428571428571,12.0,5.531250000000001,12.586832895835045,False,2025,41.0,1.3170731707317074,False,2025-10-01,True,1.0183968462549278,3.0,25,2.0,False,False,False,NORMAL,0.07944810328981947
MED-0578,2025-12-01,7,NORTH,EMERGENCY,POWER COMPONENTS,30.0,27.0,0.9,1.1111111111111112,0.3617945669075276,1.4224137931034482,SEASONAL,29,,,5.5,4.619971264367816,3.414331896551724,12.586832895835041,POISSON_SEASONAL,12.0,1.1972477064220184,5.846743295019157,12.0,5.53125,12.586832895835041,False,2025,41.0,1.3170731707317074,False,2025-11-01,True,0.9855453350854139,1.0,26,2.0,False,False,False,NORMAL,0.5561367230287364
MED-0579,2024-01-01,3,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,0,,,,,,,FALLBACK_POSITIVE_IQR_SEASONAL,1.0,,,0.0,,,False,2024,,,True,,False,,,0,inf,False,False,False,NORMAL,0.0
MED-0579,2024-02-01,5,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,1,,,,,,,FALLBACK_POSITIVE_IQR_SEASONAL,2.0,1.0,5.0,1.0,3.0,8.196152422706632,False,2024,,,True,2024-01-01,True,1.0183968462549278,3.0,1,3.0,False,False,False,NORMAL,0.0
MED-0579,2024-03-01,4,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,2,,,4.5,4.0,1.0,7.0,FALLBACK_POSITIVE_IQR_SEASONAL,3.0,1.0,4.0,2.0,4.0,10.0,False,2024,,,True,2024-02-01,True,0.9526938239159001,5.0,2,3.5,False,False,False,NORMAL,0.5714285714285714
MED-0579,2024-04-01,3,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,3,,,4.5,4.0,1.0,7.0,FALLBACK_POSITIVE_IQR_SEASONAL,4.0,1.0,3.0,3.0,4.0,10.0,False,2024,,,True,2024-03-01,True,1.0183968462549278,4.0,3,3.5,False,False,False,NORMAL,0.42857142857142855
MED-0579,2024-05-01,5,CENTRAL,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,4,,,4.25,3.5,1.25,7.375,FALLBACK_POSITIVE_IQR_SEASONAL,5.0,1.0,5.0,4.0,3.75,9.559475019311126,False,2024,,,True,2024-04-01,True,0.9855453350854139,3.0,4,3.0,False,False,False,NORMAL,0.6779661016949152
MED-0579,2024-06-01,5,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,5,,,5.0,4.0,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,6.0,1.0,5.0,5.0,4.0,10.0,False,2024,,,True,2024-05-01,True,1.0183968462549278,5.0,5,3.0,False,False,False,NORMAL,0.5
MED-0579,2024-07-01,2,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,6,,,5.0,4.5,1.75,9.375,FALLBACK_POSITIVE_IQR_SEASONAL,7.0,1.0,2.0,6.0,4.166666666666667,10.290391023624611,False,2024,,,True,2024-06-01,True,0.9855453350854139,5.0,6,3.25,False,False,False,NORMAL,0.21333333333333335
MED-0579,2024-08-01,3,CENTRAL,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,7,,,5.0,4.0,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,8.0,1.0,3.0,7.0,3.857142857142857,9.749025893514652,False,2024,,,True,2024-07-01,True,1.0183968462549278,2.0,7,3.0,False,False,False,NORMAL,0.3
MED-0579,2024-09-01,5,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,8,,,5.0,3.5,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,9.0,1.0,5.0,8.0,3.75,9.559475019311126,False,2024,,,True,2024-08-01,True,1.0183968462549278,3.0,8,3.0,False,False,False,NORMAL,0.5
MED-0579,2024-10-01,1,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,9,,,5.0,4.0,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,10.0,1.0,1.0,9.0,3.8888888888888884,9.804968671988505,False,2024,,,True,2024-09-01,True,0.9855453350854139,5.0,9,3.0,False,False,False,NORMAL,0.1
MED-0579,2024-11-01,4,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,10,,,5.0,3.5,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,11.0,1.0,4.0,10.0,3.6,9.292099788303082,False,2024,,,True,2024-10-01,True,1.0183968462549278,1.0,10,3.0,False,False,False,NORMAL,0.4
MED-0579,2024-12-01,6,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,11,,,5.0,4.0,2.0,10.0,FALLBACK_POSITIVE_IQR_SEASONAL,12.0,1.0,6.0,11.0,3.6363636363636362,9.35713917183719,False,2024,,,True,2024-11-01,True,0.9855453350854139,4.0,11,3.0,False,False,False,NORMAL,0.6
MED-0579,2025-01-01,1,NORTH,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,12,,,3.833333333333334,3.8333333333333335,4.440892098500626e-16,8.196152422706632,POISSON_SEASONAL,1.0,0.7826086956521738,1.277777777777778,12.0,3.0,8.196152422706632,False,2025,46.0,1.0,False,2024-12-01,True,1.0183968462549278,6.0,12,3.0,False,False,False,NORMAL,0.12200846792814621
MED-0579,2025-02-01,2,SOUTH,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,13,,,3.615384615384616,3.6153846153846154,4.440892098500626e-16,11.70820393249937,POISSON_SEASONAL,2.0,1.3829787234042552,1.4461538461538463,12.0,5.0,11.70820393249937,False,2025,46.0,1.0,False,2025-01-01,True,1.0183968462549278,1.0,13,3.0,False,False,False,NORMAL,0.1708203932499369
MED-0579,2025-03-01,6,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,14,,,3.5,3.5,0.375,10.0,POISSON_SEASONAL,3.0,1.1428571428571428,5.25,12.0,4.0,10.0,False,2025,46.0,1.0,False,2025-02-01,True,0.9198423127463863,2.0,14,2.25,False,False,False,NORMAL,0.6
MED-0579,2025-04-01,5,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,15,,,3.6666666666666665,3.6666666666666665,0.39285714285714324,8.196152422706632,POISSON_SEASONAL,4.0,0.8181818181818182,6.111111111111111,12.0,3.0,8.196152422706632,False,2025,46.0,1.0,False,2025-03-01,True,1.0183968462549278,6.0,15,2.5,False,False,False,NORMAL,0.6100423396407311
MED-0579,2025-05-01,2,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,16,,,3.8125,3.75,0.4642857142857144,11.70820393249937,POISSON_SEASONAL,5.0,1.3333333333333333,1.5,12.0,5.0,11.70820393249937,False,2025,46.0,1.0,False,2025-04-01,True,0.9855453350854139,5.0,16,2.75,False,False,False,NORMAL,0.1708203932499369
MED-0579,2025-06-01,8,WEST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,17,,,3.735294117647059,3.6470588235294112,1.651260504201681,11.70820393249937,POISSON_SEASONAL,6.0,1.370967741935484,5.8352941176470585,12.0,5.0,11.70820393249937,False,2025,46.0,1.0,False,2025-05-01,True,1.0183968462549278,2.0,17,2.0,False,False,False,NORMAL,0.6832815729997476
MED-0579,2025-07-01,4,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,18,,,4.166666666666666,3.8888888888888884,1.9444444444444438,6.242640687119286,POISSON_SEASONAL,7.0,0.5142857142857143,7.777777777777777,12.0,2.0,6.242640687119286,False,2025,46.0,1.0,False,2025-06-01,True,0.9855453350854139,8.0,18,2.25,False,False,False,NORMAL,0.6407544820340814
MED-0579,2025-08-01,0,CENTRAL,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,19,,,4.722368421052632,3.8947368421052633,2.496804511278196,8.196152422706632,POISSON_SEASONAL,8.0,0.7702702702702703,0.0,12.0,3.0,8.196152422706632,False,2025,46.0,1.0,False,2025-07-01,True,1.0183968462549278,4.0,19,2.5,False,False,False,NORMAL,0.0
MED-0579,2025-09-01,1,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,20,,,4.532500000000001,3.7000000000000006,2.4182142857142863,11.70820393249937,POISSON_SEASONAL,9.0,1.3513513513513513,0.74,12.0,5.000000000000001,11.70820393249937,False,2025,46.0,1.0,False,2025-07-01,True,2.0367936925098555,,19,2.5,False,False,False,NORMAL,0.08541019662496845
MED-0579,2025-10-01,4,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,21,,,4.375,3.5714285714285716,2.354591836734694,5.794632914400651,POISSON_SEASONAL,10.0,0.5,8.0,12.0,1.7857142857142858,5.794632914400651,False,2025,46.0,1.0,False,2025-09-01,True,0.9855453350854139,1.0,20,2.0,False,False,False,NORMAL,0.690293942530737
MED-0579,2025-11-01,5,EAST,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,22,,,4.638257575757576,4.0,2.586309523809524,10.788252228559745,POISSON_SEASONAL,11.0,1.1139240506329113,4.488636363636364,12.0,4.455696202531645,10.788252228559745,False,2025,46.0,1.0,False,2025-10-01,True,1.0183968462549278,4.0,21,2.0,False,False,False,NORMAL,0.4634671023693252
MED-0579,2025-12-01,8,CENTRAL,EMERGENCY,CABLES,24.0,23.0,0.9583333333333334,1.0434782608695652,0.25,1.434782608695652,SEASONAL,23,,,4.717391304347826,4.057971014492753,2.630434782608696,13.488483978666663,POISSON_SEASONAL,12.0,1.5,5.333333333333333,12.0,6.086956521739129,13.488483978666663,False,2025,46.0,1.0,False,2025-11-01,True,0.9855453350854139,5.0,22,2.25,False,False,False,NORMAL,0.5930985285412927
MED-0580,2022-01-01,4,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,SEASONAL,0,,,,,,,FALLBACK_POSITIVE_IQR_SEASONAL,1.0,,,0.0,,,False,2022,,,True,,False,,,0,inf,False,False,False,NORMAL,0.0
MED-0580,2022-02-01,18,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,SEASONAL,1,,,,,,,FALLBACK_POSITIVE_IQR_SEASONAL,2.0,1.0,18.0,1.0,4.0,10.0,False,2022,,,True,2022-01-01,True,1.0183968462549278,4.0,1,4.0,False,False,False,NORMAL,0.0
MED-0580,2022-03-01,4,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,SEASONAL,2,,,14.5,11.0,7.0,32.0,FALLBACK_POSITIVE_IQR_SEASONAL,3.0,1.0,4.0,2.0,10.0,19.486832980505138,False,2022,,,True,2022-02-01,True,0.9198423127463863,18.0,2,7.5,False,False,False,NORMAL,0.125
MED-0580,2022-04-01,4,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,SEASONAL,3,,,11.0,4.0,7.0,28.5,FALLBACK_POSITIVE_IQR_SEASONAL,4.0,1.0,4.0,3.0,8.0,16.48528137423857,False,2022,,,True,2022-03-01,True,1.0183968462549278,4.0,3,4.0,False,False,False,NORMAL,0.14035087719298245
MED-0580,2022-05-01,2,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,SEASONAL,4,,,7.5,4.0,3.5,16.25,FALLBACK_POSITIVE_IQR_SEASONAL,5.0,1.0,2.0,4.0,7.5,15.715838362577491,False,2022,,,True,2022-04-01,True,0.9855453350854139,4.0,4,4.0,False,False,False,NORMAL,0.12307692307692308
MED-0580,2022-06-01,6,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,SEASONAL,5,,,4.0,4.0,0.0,4.0,FALLBACK_POSITIVE_IQR_SEASONAL,6.0,1.0,6.0,5.0,6.4,13.98946638440411,False,2022,,,True,2022-05-01,True,1.0183968462549278,2.0,5,4.0,False,False,False,NORMAL,1.5
MED-0580,2022-07-01,2,WEST,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.5624510280614098,1.1063829787234043,SEASONAL,6,,,5.5,4.0,1.5,9.25,FALLBACK_POSITIVE_IQR_SEASONAL,7.0,1.0,2.0,6.0,6.333333333333332,13.883167768604082,False,2022,,,True,2022-06-01,True,0.9855453350854139,6.0,6,4.0,False,False,False,NORMAL,0.21621621621621623
