PART_ID,DATE,DEMAND,MICROAREA
MED-0553,2024-01-01,13,CENTRAL
MED-0553,2024-02-01,0,CENTRAL
MED-0553,2024-03-01,0,EAST
MED-0553,2024-04-01,0,CENTRAL
MED-0553,2024-05-01,0,CENTRAL
MED-0553,2024-06-01,0,CENTRAL
MED-0553,2024-07-01,0,CENTRAL
MED-0553,2024-08-01,9,CENTRAL
MED-0553,2024-09-01,0,CENTRAL
MED-0553,2024-10-01,0,CENTRAL
MED-0553,2024-11-01,0,EAST
MED-0553,2024-12-01,0,CENTRAL
MED-0553,2025-01-01,0,CENTRAL
MED-0553,2025-02-01,0,CENTRAL
MED-0553,2025-03-01,0,CENTRAL
MED-0553,2025-04-01,0,NORTH
MED-0553,2025-05-01,31,CENTRAL
MED-0553,2025-06-01,0,CENTRAL
MED-0553,2025-07-01,0,CENTRAL
MED-0553,2025-08-01,15,CENTRAL
MED-0553,2025-09-01,0,CENTRAL
MED-0553,2025-10-01,0,CENTRAL
MED-0553,2025-11-01,0,CENTRAL
MED-0553,2025-12-01,16,CENTRAL
MED-0554,2023-01-01,5,WEST
MED-0554,2023-02-01,2,WEST
MED-0554,2023-03-01,4,WEST
MED-0554,2023-04-01,6,WEST
MED-0554,2023-05-01,5,EAST
MED-0554,2023-06-01,7,WEST
MED-0554,2023-07-01,6,WEST
MED-0554,2023-08-01,1,WEST
MED-0554,2023-09-01,2,WEST
MED-0554,2023-10-01,4,CENTRAL
MED-0554,2023-11-01,7,WEST
MED-0554,2023-12-01,6,WEST
MED-0554,2024-01-01,3,WEST
MED-0554,2024-02-01,3,CENTRAL
MED-0554,2024-03-01,5,NORTH
MED-0554,2024-04-01,1,WEST
MED-0554,2024-05-01,4,WEST
MED-0554,2024-06-01,4,WEST
MED-0554,2024-07-01,7,WEST
MED-0554,2024-08-01,4,WEST
MED-0554,2024-09-01,2,WEST
MED-0554,2024-10-01,3,WEST
MED-0554,2024-11-01,3,WEST
MED-0554,2024-12-01,1,WEST
MED-0554,2025-01-01,3,WEST
MED-0554,2025-02-01,1,SOUTH
MED-0554,2025-03-01,2,WEST
MED-0554,2025-04-01,7,WEST
MED-0554,2025-05-01,2,WEST
MED-0554,2025-06-01,1,WEST
MED-0554,2025-07-01,3,WEST
MED-0554,2025-08-01,5,WEST
MED-0554,2025-09-01,1,WEST
MED-0554,2025-10-01,4,CENTRAL
MED-0554,2025-11-01,6,WEST
MED-0554,2025-12-01,4,WEST
MED-0555,2022-07-01,0,EAST
MED-0555,2022-08-01,0,EAST
MED-0555,2022-09-01,0,EAST
MED-0555,2022-10-01,0,WEST
MED-0555,2022-11-01,5,EAST
MED-0555,2022-12-01,0,EAST
MED-0555,2023-01-01,5,EAST
MED-0555,2023-02-01,0,EAST
MED-0555,2023-03-01,0,EAST
MED-0555,2023-04-01,3,EAST
MED-0555,2023-05-01,0,NORTH
MED-0555,2023-06-01,0,EAST
MED-0555,2023-07-01,0,WEST
MED-0555,2023-08-01,0,EAST
MED-0555,2023-09-01,10,EAST
MED-0555,2023-10-01,0,EAST
MED-0555,2023-11-01,0,CENTRAL
MED-0555,2023-12-01,5,EAST
MED-0555,2024-01-01,0,SOUTH
MED-0555,2024-02-01,0,EAST
MED-0555,2024-03-01,0,NORTH
MED-0555,2024-04-01,0,WEST
MED-0555,2024-05-01,6,WEST
MED-0555,2024-06-01,0,EAST
MED-0555,2024-07-01,6,WEST
MED-0555,2024-08-01,0,EAST
MED-0555,2024-09-01,0,EAST
MED-0555,2024-10-01,0,EAST
MED-0555,2024-11-01,0,EAST
MED-0555,2024-12-01,4,EAST
MED-0555,2025-01-01,5,EAST
MED-0555,2025-02-01,0,EAST
MED-0555,2025-03-01,7,EAST
MED-0555,2025-04-01,0,EAST
MED-0555,2025-05-01,0,SOUTH
MED-0555,2025-06-01,0,SOUTH
MED-0555,2025-07-01,0,EAST
MED-0555,2025-08-01,0,EAST
MED-0555,2025-09-01,0,CENTRAL
MED-0555,2025-10-01,4,SOUTH
MED-0555,2025-11-01,0,EAST
MED-0555,2025-12-01,5,EAST
MED-0556,2023-07-01,0,CENTRAL
MED-0556,2023-08-01,0,WEST
MED-0556,2023-09-01,0,WEST
MED-0556,2023-10-01,0,CENTRAL
MED-0556,2023-11-01,0,WEST
MED-0556,2023-12-01,0,WEST
MED-0556,2024-01-01,0,WEST
MED-0556,2024-02-01,18,WEST
MED-0556,2024-03-01,12,WEST
MED-0556,2024-04-01,12,WEST
MED-0556,2024-05-01,0,CENTRAL
MED-0556,2024-06-01,21,WEST
MED-0556,2024-07-01,0,WEST
MED-0556,2024-08-01,0,NORTH
MED-0556,2024-09-01,14,WEST
MED-0556,2024-10-01,0,WEST
MED-0556,2024-11-01,0,WEST
MED-0556,2024-12-01,0,CENTRAL
MED-0556,2025-01-01,0,WEST
MED-0556,2025-02-01,11,WEST
MED-0556,2025-03-01,20,EAST
MED-0556,2025-04-01,0,WEST
MED-0556,2025-05-01,0,WEST
MED-0556,2025-06-01,0,EAST
MED-0556,2025-07-01,0,WEST
MED-0556,2025-08-01,13,WEST
MED-0556,2025-09-01,0,EAST
MED-0556,2025-10-01,0,WEST
MED-0556,2025-11-01,15,WEST
MED-0556,2025-12-01,0,WEST
MED-0557,2023-07-01,0,WEST
MED-0557,2023-08-01,0,WEST
MED-0557,2023-09-01,0,WEST
MED-0557,2023-10-01,0,WEST
MED-0557,2023-11-01,18,WEST
MED-0557,2023-12-01,20,SOUTH
MED-0557,2024-01-01,0,WEST
MED-0557,2024-02-01,0,WEST
MED-0557,2024-03-01,0,NORTH
MED-0557,2024-04-01,0,NORTH
MED-0557,2024-05-01,0,WEST
MED-0557,2024-06-01,0,SOUTH
MED-0557,2024-07-01,0,WEST
MED-0557,2024-08-01,0,EAST
MED-0557,2024-09-01,0,NORTH
MED-0557,2024-10-01,0,WEST
MED-0557,2024-11-01,0,SOUTH
MED-0557,2024-12-01,0,CENTRAL
MED-0557,2025-01-01,0,WEST
MED-0557,2025-02-01,8,WEST
MED-0557,2025-03-01,9,SOUTH
MED-0557,2025-04-01,0,WEST
MED-0557,2025-05-01,0,WEST
MED-0557,2025-06-01,5,WEST
MED-0557,2025-07-01,6,WEST
MED-0557,2025-08-01,0,WEST
MED-0557,2025-09-01,0,WEST
MED-0557,2025-10-01,0,WEST
MED-0557,2025-11-01,18,NORTH
MED-0557,2025-12-01,9,WEST
MED-0558,2022-01-01,1,WEST
MED-0558,2022-02-01,3,WEST
MED-0558,2022-03-01,10,SOUTH
MED-0558,2022-04-01,3,NORTH
MED-0558,2022-05-01,4,WEST
MED-0558,2022-06-01,5,WEST
MED-0558,2022-07-01,1,NORTH
MED-0558,2022-08-01,3,WEST
MED-0558,2022-09-01,5,WEST
MED-0558,2022-10-01,5,WEST
MED-0558,2022-11-01,3,NORTH
MED-0558,2022-12-01,4,WEST
MED-0558,2023-01-01,2,WEST
MED-0558,2023-02-01,1,CENTRAL
MED-0558,2023-03-01,8,SOUTH
MED-0558,2023-04-01,2,WEST
MED-0558,2023-05-01,5,CENTRAL
MED-0558,2023-06-01,2,WEST
MED-0558,2023-07-01,1,WEST
MED-0558,2023-08-01,1,WEST
MED-0558,2023-09-01,12,WEST
MED-0558,2023-10-01,3,WEST
MED-0558,2023-11-01,6,WEST
MED-0558,2023-12-01,5,WEST
MED-0558,2024-01-01,1,WEST
MED-0558,2024-02-01,2,WEST
MED-0558,2024-03-01,3,WEST
MED-0558,2024-04-01,2,WEST
MED-0558,2024-05-01,6,WEST
MED-0558,2024-06-01,0,WEST
MED-0558,2024-07-01,1,WEST
MED-0558,2024-08-01,4,CENTRAL
MED-0558,2024-09-01,4,NORTH
MED-0558,2024-10-01,1,WEST
MED-0558,2024-11-01,1,WEST
MED-0558,2024-12-01,2,CENTRAL
MED-0558,2025-01-01,3,EAST
MED-0558,2025-02-01,5,WEST
MED-0558,2025-03-01,3,WEST
MED-0558,2025-04-01,1,EAST
MED-0558,2025-05-01,9,WEST
MED-0558,2025-06-01,2,WEST
MED-0558,2025-07-01,3,WEST
MED-0558,2025-08-01,5,WEST
MED-0558,2025-09-01,4,WEST
MED-0558,2025-10-01,3,CENTRAL
MED-0558,2025-11-01,5,WEST
MED-0558,2025-12-01,4,WEST
MED-0559,2024-07-01,5,SOUTH
MED-0559,2024-08-01,3,SOUTH
MED-0559,2024-09-01,3,NORTH
MED-0559,2024-10-01,6,NORTH
MED-0559,2024-11-01,6,NORTH
MED-0559,2024-12-01,6,EAST
MED-0559,2025-01-01,5,CENTRAL
MED-0559,2025-02-01,1,NORTH
MED-0559,2025-03-01,5,NORTH
MED-0559,2025-04-01,0,NORTH
MED-0559,2025-05-01,3,SOUTH
MED-0559,2025-06-01,3,NORTH
MED-0559,2025-07-01,6,NORTH
MED-0559,2025-08-01,2,NORTH
MED-0559,2025-09-01,1,WEST
MED-0559,2025-10-01,1,NORTH
MED-0559,2025-11-01,5,NORTH
MED-0559,2025-12-01,1,NORTH
MED-0560,2024-07-01,0,CENTRAL
MED-0560,2024-08-01,2,EAST
MED-0560,2024-09-01,0,WEST
MED-0560,2024-10-01,0,WEST
MED-0560,2024-11-01,1,WEST
MED-0560,2024-12-01,0,EAST
MED-0560,2025-01-01,0,EAST
MED-0560,2025-02-01,0,NORTH
MED-0560,2025-03-01,0,EAST
MED-0560,2025-04-01,0,EAST
MED-0560,2025-05-01,0,EAST
MED-0560,2025-06-01,0,EAST
MED-0560,2025-07-01,6,EAST
MED-0560,2025-08-01,0,EAST
MED-0560,2025-09-01,0,EAST
MED-0560,2025-10-01,0,EAST
MED-0560,2025-11-01,0,EAST
MED-0560,2025-12-01,0,EAST
MED-0561,2022-01-01,4,WEST
MED-0561,2022-02-01,1,NORTH
MED-0561,2022-03-01,4,NORTH
MED-0561,2022-04-01,11,EAST
MED-0561,2022-05-01,5,NORTH
MED-0561,2022-06-01,6,CENTRAL
MED-0561,2022-07-01,5,WEST
MED-0561,2022-08-01,10,NORTH
MED-0561,2022-09-01,3,NORTH
MED-0561,2022-10-01,5,NORTH
MED-0561,2022-11-01,8,NORTH
MED-0561,2022-12-01,5,NORTH
MED-0561,2023-01-01,4,NORTH
MED-0561,2023-02-01,4,NORTH
MED-0561,2023-03-01,3,NORTH
MED-0561,2023-04-01,7,NORTH
MED-0561,2023-05-01,7,NORTH
MED-0561,2023-06-01,5,NORTH
MED-0561,2023-07-01,0,NORTH
MED-0561,2023-08-01,1,NORTH
MED-0561,2023-09-01,5,WEST
MED-0561,2023-10-01,4,WEST
MED-0561,2023-11-01,1,NORTH
MED-0561,2023-12-01,5,CENTRAL
MED-0561,2024-01-01,10,NORTH
MED-0561,2024-02-01,12,WEST
MED-0561,2024-03-01,9,NORTH
MED-0561,2024-04-01,8,WEST
MED-0561,2024-05-01,24,NORTH
MED-0561,2024-06-01,3,NORTH
MED-0561,2024-07-01,5,NORTH
MED-0561,2024-08-01,10,SOUTH
MED-0561,2024-09-01,8,CENTRAL
MED-0561,2024-10-01,9,NORTH
MED-0561,2024-11-01,0,NORTH
MED-0561,2024-12-01,8,CENTRAL
MED-0561,2025-01-01,8,NORTH
MED-0561,2025-02-01,5,NORTH
MED-0561,2025-03-01,9,NORTH
MED-0561,2025-04-01,1,WEST
MED-0561,2025-05-01,12,NORTH
MED-0561,2025-06-01,2,NORTH
MED-0561,2025-07-01,1,NORTH
MED-0561,2025-08-01,8,NORTH
MED-0561,2025-09-01,3,SOUTH
MED-0561,2025-10-01,0,NORTH
MED-0561,2025-11-01,2,NORTH
MED-0561,2025-12-01,2,NORTH
MED-0562,2022-01-01,6,EAST
MED-0562,2022-02-01,4,EAST
MED-0562,2022-03-01,5,EAST
MED-0562,2022-04-01,9,EAST
MED-0562,2022-05-01,2,EAST
MED-0562,2022-06-01,4,EAST
MED-0562,2022-07-01,6,EAST
MED-0562,2022-08-01,6,EAST
MED-0562,2022-09-01,4,EAST
MED-0562,2022-10-01,46,EAST
MED-0562,2022-11-01,3,EAST
MED-0562,2022-12-01,6,EAST
MED-0562,2023-01-01,3,EAST
MED-0562,2023-02-01,10,EAST
MED-0562,2023-03-01,11,EAST
MED-0562,2023-04-01,3,EAST
MED-0562,2023-05-01,6,EAST
MED-0562,2023-06-01,5,EAST
MED-0562,2023-07-01,8,EAST
MED-0562,2023-08-01,1,CENTRAL
MED-0562,2023-09-01,3,NORTH
MED-0562,2023-10-01,5,EAST
MED-0562,2023-11-01,6,EAST
MED-0562,2023-12-01,4,SOUTH
MED-0562,2024-01-01,4,NORTH
MED-0562,2024-02-01,5,CENTRAL
MED-0562,2024-03-01,6,NORTH
MED-0562,2024-04-01,4,SOUTH
MED-0562,2024-05-01,4,EAST
MED-0562,2024-06-01,2,EAST
MED-0562,2024-07-01,5,CENTRAL
MED-0562,2024-08-01,5,EAST
MED-0562,2024-09-01,13,EAST
MED-0562,2024-10-01,5,EAST
MED-0562,2024-11-01,5,EAST
MED-0562,2024-12-01,7,EAST
MED-0562,2025-01-01,5,EAST
MED-0562,2025-02-01,11,EAST
MED-0562,2025-03-01,7,EAST
MED-0562,2025-04-01,7,EAST
MED-0562,2025-05-01,7,EAST
MED-0562,2025-06-01,8,EAST
MED-0562,2025-07-01,9,EAST
MED-0562,2025-08-01,4,EAST
MED-0562,2025-09-01,11,WEST
MED-0562,2025-10-01,5,EAST
MED-0562,2025-11-01,4,SOUTH
MED-0562,2025-12-01,5,EAST
MED-0563,2022-01-01,0,CENTRAL
MED-0563,2022-02-01,0,CENTRAL
MED-0563,2022-03-01,0,WEST
MED-0563,2022-04-01,0,CENTRAL
MED-0563,2022-05-01,0,CENTRAL
MED-0563,2022-06-01,4,EAST
MED-0563,2022-07-01,0,CENTRAL
MED-0563,2022-08-01,0,CENTRAL
MED-0563,2022-09-01,0,EAST
MED-0563,2022-10-01,0,CENTRAL
MED-0563,2022-11-01,5,CENTRAL
MED-0563,2022-12-01,0,CENTRAL
MED-0563,2023-01-01,0,CENTRAL
MED-0563,2023-02-01,0,WEST
MED-0563,2023-03-01,6,CENTRAL
MED-0563,2023-04-01,6,NORTH
MED-0563,2023-05-01,0,CENTRAL
MED-0563,2023-06-01,0,CENTRAL
MED-0563,2023-07-01,0,SOUTH
MED-0563,2023-08-01,0,CENTRAL
MED-0563,2023-09-01,0,CENTRAL
MED-0563,2023-10-01,0,CENTRAL
MED-0563,2023-11-01,0,SOUTH
MED-0563,2023-12-01,2,CENTRAL
MED-0563,2024-01-01,0,EAST
MED-0563,2024-02-01,0,CENTRAL
MED-0563,2024-03-01,4,CENTRAL
MED-0563,2024-04-01,0,CENTRAL
MED-0563,2024-05-01,0,SOUTH
MED-0563,2024-06-01,0,NORTH
MED-0563,2024-07-01,0,WEST
MED-0563,2024-08-01,4,CENTRAL
MED-0563,2024-09-01,0,CENTRAL
MED-0563,2024-10-01,0,NORTH
MED-0563,2024-11-01,8,CENTRAL
MED-0563,2024-12-01,5,CENTRAL
MED-0563,2025-01-01,0,CENTRAL
MED-0563,2025-02-01,0,CENTRAL
MED-0563,2025-03-01,0,CENTRAL
MED-0563,2025-04-01,0,CENTRAL
MED-0563,2025-05-01,6,EAST
MED-0563,2025-06-01,0,CENTRAL
MED-0563,2025-07-01,0,CENTRAL
MED-0563,2025-08-01,0,CENTRAL
MED-0563,2025-09-01,10,CENTRAL
MED-0563,2025-10-01,0,CENTRAL
MED-0563,2025-11-01,0,CENTRAL
MED-0563,2025-12-01,0,CENTRAL
MED-0564,2023-07-01,8,CENTRAL
MED-0564,2023-08-01,0,CENTRAL
MED-0564,2023-09-01,0,CENTRAL
MED-0564,2023-10-01,0,WEST
MED-0564,2023-11-01,0,CENTRAL
MED-0564,2023-12-01,0,CENTRAL
MED-0564,2024-01-01,0,CENTRAL
MED-0564,2024-02-01,39,CENTRAL
MED-0564,2024-03-01,0,CENTRAL
MED-0564,2024-04-01,0,WEST
MED-0564,2024-05-01,0,CENTRAL
MED-0564,2024-06-01,2,CENTRAL
MED-0564,2024-07-01,0,NORTH
MED-0564,2024-08-01,2,CENTRAL
MED-0564,2024-09-01,0,CENTRAL
MED-0564,2024-10-01,3,CENTRAL
MED-0564,2024-11-01,5,CENTRAL
MED-0564,2024-12-01,0,CENTRAL
MED-0564,2025-01-01,0,CENTRAL
MED-0564,2025-02-01,0,NORTH
MED-0564,2025-03-01,0,CENTRAL
MED-0564,2025-04-01,0,EAST
MED-0564,2025-05-01,4,CENTRAL
MED-0564,2025-06-01,0,SOUTH
MED-0564,2025-07-01,0,CENTRAL
MED-0564,2025-08-01,5,CENTRAL
MED-0564,2025-09-01,0,CENTRAL
MED-0564,2025-10-01,0,CENTRAL
MED-0564,2025-11-01,0,CENTRAL
MED-0564,2025-12-01,0,CENTRAL
MED-0565,2022-01-01,0,NORTH
MED-0565,2022-02-01,0,NORTH
MED-0565,2022-03-01,0,EAST
MED-0565,2022-04-01,0,NORTH
MED-0565,2022-05-01,15,NORTH
MED-0565,2022-06-01,11,NORTH
MED-0565,2022-07-01,0,NORTH
MED-0565,2022-08-01,0,SOUTH
MED-0565,2022-09-01,0,EAST
MED-0565,2022-10-01,7,NORTH
MED-0565,2022-11-01,0,NORTH
MED-0565,2022-12-01,7,WEST
MED-0565,2023-01-01,0,NORTH
MED-0565,2023-02-01,0,NORTH
MED-0565,2023-03-01,0,NORTH
MED-0565,2023-04-01,0,NORTH
MED-0565,2023-05-01,0,NORTH
MED-0565,2023-06-01,0,NORTH
MED-0565,2023-07-01,0,EAST
MED-0565,2023-08-01,0,EAST
MED-0565,2023-09-01,0,WEST
MED-0565,2023-10-01,0,NORTH
MED-0565,2023-11-01,0,NORTH
MED-0565,2023-12-01,0,SOUTH
MED-0565,2024-01-01,0,NORTH
MED-0565,2024-02-01,0,NORTH
MED-0565,2024-03-01,21,SOUTH
MED-0565,2024-04-01,0,NORTH
MED-0565,2024-05-01,0,NORTH
MED-0565,2024-06-01,0,NORTH
MED-0565,2024-07-01,0,WEST
MED-0565,2024-08-01,0,NORTH
MED-0565,2024-09-01,0,EAST
MED-0565,2024-10-01,14,NORTH
MED-0565,2024-11-01,0,EAST
MED-0565,2024-12-01,0,NORTH
MED-0565,2025-01-01,10,NORTH
MED-0565,2025-02-01,0,NORTH
MED-0565,2025-03-01,12,NORTH
MED-0565,2025-04-01,0,WEST
MED-0565,2025-05-01,0,SOUTH
MED-0565,2025-06-01,0,NORTH
MED-0565,2025-07-01,0,NORTH
MED-0565,2025-08-01,0,SOUTH
MED-0565,2025-09-01,13,NORTH
MED-0565,2025-10-01,13,NORTH
MED-0565,2025-11-01,0,NORTH
MED-0565,2025-12-01,0,NORTH
MED-0566,2022-07-01,5,NORTH
MED-0566,2022-08-01,13,NORTH
MED-0566,2022-09-01,0,NORTH
MED-0566,2022-10-01,0,NORTH
MED-0566,2022-11-01,0,EAST
MED-0566,2022-12-01,0,NORTH
MED-0566,2023-01-01,0,NORTH
MED-0566,2023-02-01,0,NORTH
MED-0566,2023-03-01,0,NORTH
MED-0566,2023-04-01,0,NORTH
MED-0566,2023-05-01,0,NORTH
MED-0566,2023-06-01,0,EAST
MED-0566,2023-07-01,0,NORTH
MED-0566,2023-08-01,0,NORTH
MED-0566,2023-09-01,9,EAST
MED-0566,2023-10-01,4,CENTRAL
MED-0566,2023-11-01,0,SOUTH
MED-0566,2023-12-01,0,EAST
MED-0566,2024-01-01,13,NORTH
MED-0566,2024-02-01,0,NORTH
MED-0566,2024-03-01,0,NORTH
MED-0566,2024-04-01,0,NORTH
MED-0566,2024-05-01,0,EAST
MED-0566,2024-06-01,0,WEST
MED-0566,2024-07-01,0,NORTH
MED-0566,2024-08-01,28,NORTH
MED-0566,2024-09-01,11,EAST
MED-0566,2024-10-01,9,NORTH
MED-0566,2024-11-01,0,CENTRAL
MED-0566,2024-12-01,0,WEST
MED-0566,2025-01-01,0,EAST
MED-0566,2025-02-01,0,WEST
MED-0566,2025-03-01,12,NORTH
MED-0566,2025-04-01,0,NORTH
MED-0566,2025-05-01,0,NORTH
MED-0566,2025-06-01,0,NORTH
MED-0566,2025-07-01,0,NORTH
MED-0566,2025-08-01,0,SOUTH
MED-0566,2025-09-01,0,NORTH
MED-0566,2025-10-01,0,NORTH
MED-0566,2025-11-01,0,NORTH
MED-0566,2025-12-01,0,CENTRAL
MED-0567,2024-07-01,0,CENTRAL
MED-0567,2024-08-01,0,WEST
MED-0567,2024-09-01,0,SOUTH
MED-0567,2024-10-01,0,CENTRAL
MED-0567,2024-11-01,3,NORTH
MED-0567,2024-12-01,15,SOUTH
MED-0567,2025-01-01,0,SOUTH
MED-0567,2025-02-01,0,SOUTH
MED-0567,2025-03-01,0,SOUTH
MED-0567,2025-04-01,0,SOUTH
MED-0567,2025-05-01,0,WEST
MED-0567,2025-06-01,0,SOUTH
MED-0567,2025-07-01,0,SOUTH
MED-0567,2025-08-01,0,SOUTH
MED-0567,2025-09-01,0,WEST
MED-0567,2025-10-01,0,SOUTH
MED-0567,2025-11-01,0,SOUTH
MED-0567,2025-12-01,6,SOUTH
MED-0568,2023-07-01,2,NORTH
MED-0568,2023-08-01,7,NORTH
MED-0568,2023-09-01,5,NORTH
MED-0568,2023-10-01,4,EAST
MED-0568,2023-11-01,6,NORTH
MED-0568,2023-12-01,3,NORTH
MED-0568,2024-01-01,4,NORTH
MED-0568,2024-02-01,4,SOUTH
MED-0568,2024-03-01,6,NORTH
MED-0568,2024-04-01,2,NORTH
MED-0568,2024-05-01,4,CENTRAL
MED-0568,2024-06-01,8,CENTRAL
MED-0568,2024-07-01,2,EAST
MED-0568,2024-08-01,4,NORTH
MED-0568,2024-09-01,3,WEST
MED-0568,2024-10-01,4,CENTRAL
MED-0568,2024-11-01,4,NORTH
MED-0568,2024-12-01,4,CENTRAL
MED-0568,2025-01-01,6,NORTH
MED-0568,2025-02-01,5,NORTH
MED-0568,2025-03-01,5,EAST
MED-0568,2025-04-01,3,NORTH
MED-0568,2025-05-01,5,NORTH
MED-0568,2025-06-01,6,NORTH
MED-0568,2025-07-01,1,NORTH
MED-0568,2025-08-01,4,NORTH
MED-0568,2025-09-01,3,NORTH
MED-0568,2025-10-01,0,NORTH
MED-0568,2025-11-01,1,NORTH
MED-0568,2025-12-01,2,CENTRAL
MED-0569,2024-01-01,4,CENTRAL
MED-0569,2024-02-01,2,CENTRAL
MED-0569,2024-03-01,3,CENTRAL
MED-0569,2024-04-01,6,CENTRAL
MED-0569,2024-05-01,7,CENTRAL
MED-0569,2024-06-01,6,CENTRAL
MED-0569,2024-07-01,3,CENTRAL
MED-0569,2024-08-01,2,CENTRAL
MED-0569,2024-09-01,5,CENTRAL
MED-0569,2024-10-01,6,CENTRAL
MED-0569,2024-11-01,13,EAST
MED-0569,2024-12-01,8,CENTRAL
MED-0569,2025-01-01,6,CENTRAL
MED-0569,2025-02-01,2,WEST
MED-0569,2025-03-01,5,SOUTH
MED-0569,2025-04-01,11,CENTRAL
MED-0569,2025-05-01,11,CENTRAL
MED-0569,2025-06-01,5,CENTRAL
MED-0569,2025-07-01,8,SOUTH
MED-0569,2025-08-01,4,WEST
MED-0569,2025-09-01,11,EAST
MED-0569,2025-10-01,8,NORTH
MED-0569,2025-11-01,3,EAST
MED-0569,2025-12-01,1,CENTRAL
MED-0570,2022-01-01,4,SOUTH
MED-0570,2022-02-01,0,SOUTH
MED-0570,2022-03-01,3,SOUTH
MED-0570,2022-04-01,7,SOUTH
MED-0570,2022-05-01,13,SOUTH
MED-0570,2022-06-01,2,SOUTH
MED-0570,2022-07-01,2,SOUTH
MED-0570,2022-08-01,5,NORTH
MED-0570,2022-09-01,2,SOUTH
MED-0570,2022-10-01,6,SOUTH
MED-0570,2022-11-01,5,SOUTH
MED-0570,2022-12-01,2,SOUTH
MED-0570,2023-01-01,3,SOUTH
MED-0570,2023-02-01,3,SOUTH
MED-0570,2023-03-01,3,CENTRAL
MED-0570,2023-04-01,3,SOUTH
MED-0570,2023-05-01,4,SOUTH
MED-0570,2023-06-01,4,CENTRAL
MED-0570,2023-07-01,4,EAST
MED-0570,2023-08-01,2,SOUTH
MED-0570,2023-09-01,4,SOUTH
MED-0570,2023-10-01,4,SOUTH
MED-0570,2023-11-01,8,SOUTH
MED-0570,2023-12-01,3,SOUTH
MED-0570,2024-01-01,1,NORTH
MED-0570,2024-02-01,3,SOUTH
MED-0570,2024-03-01,1,SOUTH
MED-0570,2024-04-01,3,SOUTH
MED-0570,2024-05-01,3,EAST
MED-0570,2024-06-01,5,WEST
MED-0570,2024-07-01,4,SOUTH
MED-0570,2024-08-01,2,SOUTH
MED-0570,2024-09-01,6,SOUTH
MED-0570,2024-10-01,2,SOUTH
MED-0570,2024-11-01,2,WEST
MED-0570,2024-12-01,6,SOUTH
MED-0570,2025-01-01,2,CENTRAL
MED-0570,2025-02-01,3,EAST
MED-0570,2025-03-01,7,WEST
MED-0570,2025-04-01,17,SOUTH
MED-0570,2025-05-01,8,SOUTH
MED-0570,2025-06-01,4,CENTRAL
MED-0570,2025-07-01,8,SOUTH
MED-0570,2025-08-01,4,EAST
MED-0570,2025-09-01,0,WEST
MED-0570,2025-10-01,2,SOUTH
MED-0570,2025-11-01,4,EAST
MED-0570,2025-12-01,3,SOUTH
MED-0571,2022-07-01,4,CENTRAL
MED-0571,2022-08-01,2,EAST
MED-0571,2022-09-01,2,NORTH
MED-0571,2022-10-01,5,CENTRAL
MED-0571,2022-11-01,4,NORTH
MED-0571,2022-12-01,2,CENTRAL
MED-0571,2023-01-01,2,CENTRAL
MED-0571,2023-02-01,2,SOUTH
MED-0571,2023-03-01,2,CENTRAL
MED-0571,2023-04-01,2,CENTRAL
MED-0571,2023-05-01,1,CENTRAL
MED-0571,2023-06-01,4,CENTRAL
MED-0571,2023-07-01,4,CENTRAL
MED-0571,2023-08-01,2,CENTRAL
MED-0571,2023-09-01,2,SOUTH
MED-0571,2023-10-01,1,CENTRAL
MED-0571,2023-11-01,2,CENTRAL
MED-0571,2023-12-01,2,CENTRAL
MED-0571,2024-01-01,2,CENTRAL
MED-0571,2024-02-01,0,CENTRAL
MED-0571,2024-03-01,3,CENTRAL
MED-0571,2024-04-01,3,NORTH
MED-0571,2024-05-01,5,CENTRAL
MED-0571,2024-06-01,1,CENTRAL
MED-0571,2024-07-01,3,CENTRAL
MED-0571,2024-08-01,5,CENTRAL
MED-0571,2024-09-01,1,CENTRAL
MED-0571,2024-10-01,3,CENTRAL
MED-0571,2024-11-01,2,CENTRAL
MED-0571,2024-12-01,3,CENTRAL
MED-0571,2025-01-01,2,CENTRAL
MED-0571,2025-02-01,3,CENTRAL
MED-0571,2025-03-01,2,CENTRAL
MED-0571,2025-04-01,3,CENTRAL
MED-0571,2025-05-01,5,WEST
MED-0571,2025-06-01,3,EAST
MED-0571,2025-07-01,2,NORTH
MED-0571,2025-08-01,2,CENTRAL
MED-0571,2025-09-01,3,EAST
MED-0571,2025-10-01,4,CENTRAL
MED-0571,2025-11-01,0,CENTRAL
MED-0571,2025-12-01,3,CENTRAL
MED-0572,2023-01-01,4,CENTRAL
MED-0572,2023-02-01,4,WEST
MED-0572,2023-03-01,3,EAST
MED-0572,2023-04-01,5,EAST
MED-0572,2023-05-01,2,CENTRAL
MED-0572,2023-06-01,5,CENTRAL
MED-0572,2023-07-01,0,CENTRAL
MED-0572,2023-08-01,6,WEST
MED-0572,2023-09-01,0,SOUTH
MED-0572,2023-10-01,1,CENTRAL
MED-0572,2023-11-01,1,CENTRAL
MED-0572,2023-12-01,3,NORTH
MED-0572,2024-01-01,3,CENTRAL
MED-0572,2024-02-01,3,EAST
MED-0572,2024-03-01,4,CENTRAL
MED-0572,2024-04-01,3,WEST
MED-0572,2024-05-01,1,EAST
MED-0572,2024-06-01,3,CENTRAL
MED-0572,2024-07-01,3,EAST
